input,output
#abidʒ#,#abid#
#ʔabut#,#abot#
#abaj#,#abaj#
#hambuɡ#,#amboɡ#
#hapun#,#apon#
#harab#,#arab#
#alabat#,#arabat#
#alem#,#arem#
#ʔaŋesu#,#aso#
#ʔaŋsu#,#aso#
#ʔasud#,#asud#
#ʔatipulu#,#atipuru#
#haʔewas#,#awas#
#haʔwas#,#awas#
#ajaw#,#ajaw#
#hajep#,#ajup#
#aŋkas#,#aŋkas#
#haŋut#,#aŋut#
#bahaj#,#baaj#
#baɡesak#,#baɡsak#
#baɡsak#,#baɡsak#
#baketin#,#baktin#
#bantuɡ#,#bantoɡ#
#baʔuʔu#,#bao#
#basal#,#basal#
#basul#,#basol#
#batun#,#baton#
#bawas#,#bawas#
#bikad#,#bikad#
#bilu#,#bilo#
#bitu#,#bito#
#bitaj#,#bitaj#
#bulbul#,#bobol#
#bukelaw#,#boklaw#
#buklaw#,#boklaw#
#bunal#,#bonal#
#butakal#,#botakal#
#buti#,#boti#
#buʔak#,#bowak#
#buʔuŋ#,#boʔoŋ#
#beteŋ#,#butuŋ#
#bahiʔ#,#baiʔ#
#baʔuɡ#,#baoɡ#
#bajaʔ#,#bajaʔ#
#bidʒaʔu#,#bilaw#
#buŋiʔ#,#boŋiʔ#
#dabuk#,#dabok#
#dabuŋ#,#daboŋ#
#damit#,#damit#
#danuɡ#,#danoɡ#
#dalupaŋ#,#daropaŋ#
#dawat#,#dawat#
#dawdaw#,#dawdaw#
#daup#,#daop#
#diʔ#,#di#
#duɡemun#,#doɡmon#
#duɡmun#,#doɡmon#
#duhul#,#dool#
#dujan#,#dojan#
#duldul#,#dudul#
#ɡamut#,#ɡamot#
#ɡuɡuʔ#,#ɡoɡo#
#ʔiduʔ#,#idoʔ#
#hiɡut#,#iɡot#
#hilab#,#ilab#
#kabeɡ#,#kabuɡ#
#kadkad#,#kadkad#
#kamansi#,#kamansi#
#kampi#,#kampi#
#ikamen#,#kamun#
#kapuj#,#kapoj#
#kati#,#kati#
#kajkaj#,#kajkaj#
#kilaw#,#kilaw#
#kisaj#,#kisaj#
#kubelas#,#koblas#
#kublas#,#koblas#
#kupas#,#kopas#
#kupkup#,#kopkop#
#kulit#,#korit#
#kujuɡ#,#kojoɡ#
#kupkup#,#kupkup#
#kabaŋ#,#kabaŋ#
#labenaw#,#labnaw#
#labnaw#,#labnaw#
#labujuʔ#,#labojoʔ#
#rakrak#,#laklak#
#lamun#,#lamon#
#lanaj#,#lanaj#
#lanaŋ#,#lanaŋ#
#lanut#,#lanot#
#lanes#,#lanus#
#lapu#,#lapo#
#lawaʔan#,#lawaan#
#rawis#,#lawis#
#lajas#,#lajas#
#libetuŋ#,#libtoŋ#
#libtuŋ#,#libtoŋ#
#lubus#,#lobos#
#lukat#,#lokat#
#lumun#,#lomon#
#luhud#,#lood#
#lusut#,#losot#
#luɡes#,#luɡus#
#lutuj#,#lutuj#
#lasaw#,#lasaw#
#lusiʔ#,#losiʔ#
#lebek#,#lɨbɨk#
#maja#,#maja#
#nanaw#,#nanaw#
#nisnis#,#nisnis#
#uɡbus#,#oɡbos#
#hukad#,#okad#
#ukap#,#okap#
#upaw#,#opaw#
#udip#,#orip#
#usaj#,#osaj#
#parasan#,#parasan#
#paluŋ#,#paroŋ#
#paŋanaj#,#paŋanaj#
#puɡad#,#poɡad#
#puedʒ#,#pood#
#pulaw#,#poraw#
#piseŋi#,#pisŋi#
#pisŋi#,#pisŋi#
#sabelek#,#sabluk#
#sablek#,#sabluk#
#saiŋ#,#saiŋ#
#saka#,#saka#
#sakub#,#sakob#
#sapat#,#sapat#
#sapenut#,#sapnot#
#sapnut#,#sapnot#
#sadʒab#,#sarab#
#salimbeŋ#,#sarimboŋ#
#saliŋsiŋ#,#sariŋsiŋ#
#sajsaj#,#sajsaj#
#saŋkap#,#saŋkap#
#sakub#,#saŋkob#
#sibit#,#sibit#
#sikad#,#sikad#
#sikap#,#sikap#
#siki#,#siki#
#siluŋ#,#siloŋ#
#simut#,#simut#
#sipiŋ#,#sipiŋ#
#sipeʔun#,#sipon#
#sipʔun#,#sipon#
#sipsip#,#sipsip#
#suʔaɡ#,#soaɡ#
#subu#,#sobo#
#subu#,#sobo#
#subuk#,#sobok#
#sebseb#,#sobsob#
#sudsud#,#sodsod#
#suɡebu#,#soɡbo#
#suɡbu#,#soɡbo#
#suɡud#,#soɡod#
#suka#,#soka#
#sukaj#,#sokaj#
#sumpuŋ#,#sompoŋ#
#sunud#,#sonod#
#suntuk#,#sontok#
#suput#,#sopot#
#sulsul#,#sosol#
#suaj#,#sowaj#
#sedsed#,#sudsud#
#sipiʔ#,#sipiʔ#
#subaʔ#,#sobaʔ#
#subuʔ#,#soboʔ#
#tabun#,#tabon#
#taɡaj#,#taɡaj#
#takaŋ#,#takaŋ#
#takip#,#takip#
#taʔenaw#,#tanaw#
#taʔnaw#,#tanaw#
#tantan#,#tantan#
#taʔul#,#taol#
#talakituk#,#tarakitok#
#tadʒip#,#tarip#
#talukaeb#,#tarokaob#
#taluktuk#,#taroktok#
#taduŋ#,#taroŋ#
#tiʔiŋ#,#tiiŋ#
#timtim#,#timtim#
#tinduk#,#tindok#
#tipun#,#tipon#
#tiwaŋwaŋ#,#tiwaŋ#
#tuɡen#,#toɡon#
#tukaʔ#,#tokaʔ#
#tulduʔ#,#tolloʔ#
#tunaw#,#tonaw#
#tuntun#,#tonton#
#tulud#,#torod#
#tajaʔ#,#tajaʔ#
#tikebuʔ#,#tikboʔ#
#tikbuʔ#,#tikboʔ#
#tujuʔ#,#tojoʔ#
#walis#,#waris#
#jabjab#,#jabjab#
#jawjaw#,#jawjaw#
#abus#,#abos#
#aɡud#,#aɡod#
#alaw#,#araw#
#alujun#,#arojon#
#amul#,#amol#
#anaɡ#,#anaɡ#
#apel#,#apul#
#apelaɡ#,#aplak#
#aplaɡ#,#aplak#
#apelak#,#aplak#
#aplak#,#aplak#
