input,output
#a#,#a#
#kanawaj#,#kana#
#kanasaj#,#kanas#
#kataman#,#karam#
#ʔatep#,#kat#
#kahiw#,#ke#
#ʔuledʒ#,#kul#
#kutu#,#kut#
#ʔalu#,#kɔl#
#ʔabuk#,#kɔp#
#ʔabu#,#kɔp#
#lawaʔ#,#la#
#lakaw#,#lak#
#lalak#,#lal#
#laʔia#,#lei#
#lumu#,#lum#
#ɲatuʔ#,#not#
#baba#,#pap#
#paŋedan#,#par#
#buʔaja#,#pua#
#bulan#,#pul#
#bunat#,#pun#
#baludʒ#,#pɔl#
#dujuŋ#,#ri#
#zalan#,#sal#
#tasik#,#set#
#tawan#,#ta#
#taʔaj#,#te#
#talih#,#tel#
#talisaj#,#telis#
#taŋis#,#teŋ#
#tekas#,#tuk#
#teken#,#tuŋ#
