input,output
#a#,#a#
#a#,#a#
#baŋbaŋ#,#baba#
#papan#,#bava#
#piluʔ#,#belu#
#bukuh#,#buku#
#burit#,#buli#
#buliʔ#,#buli#
#buta#,#buta#
#sakaj#,#cake#
#salaʔ#,#cala#
#sapa#,#cava#
#hapen#,#cavo#
#saŋa#,#caŋa#
#haŋin#,#caŋi#
#siksik#,#cici#
#sihul#,#ciu#
#siwa#,#ciwa#
#siŋeʔit#,#ciŋi#
#siŋʔit#,#ciŋi#
#sembek#,#cobo#
#sebek#,#cobo#
#sual#,#cua#
#sulam#,#cula#
#surup#,#curu#
#talih#,#dali#
#taliŋa#,#daliŋa#
#tales#,#dalo#
#tawan#,#dawa#
#teken#,#doko#
#tebuh#,#dovu#
#danum#,#dranu#
#dahun#,#drau#
#tulali#,#dulali#
#tuna#,#duna#
#tusiʔ#,#dusi#
#taʔaj#,#deː#
#ʔi#,#i#
#hikan#,#ika#
#ikaj#,#ike#
#ilaw#,#ilo#
#ida#,#ira#
#irid#,#iri#
#ʔisaʔ#,#isa#
#kampit#,#kabi#
#kabut#,#kabu#
#ɡapɡap#,#kaka#
#kanasaj#,#kanace#
#kahiw#,#kau#
#kiₐ#,#ki#
#ɡila#,#kila#
#kinit#,#kini#
#ɡekɡek#,#kokoː#
#kelaʔ#,#kola#
#keteŋ#,#koto#
#kukuh#,#kuku#
#kumi#,#kumi#
#kutu#,#kutu#
#lakaw#,#lako#
#laŋaw#,#laŋo#
#laŋen#,#laŋo#
#lian#,#lia#
#lintik#,#lidi#
#litik#,#lidi#
#lisehaʔ#,#lise#
#liseʔah#,#lise#
#licaw#,#liso#
#liu#,#liu#
#bilak#,#liva#
#lebleb#,#lolo#
#luaʔ#,#lua#
#limut#,#lumi#
#madʒa#,#maca#
#mata#,#mata#
#mata#,#mataŋɡali#
#mapu#,#mavu#
#maŋaʔ#,#maŋa#
#mimi#,#mimi#
#mekmek#,#momo#
#na#,#na#
#ɲamuk#,#namu#
#nanaʔ#,#nana#
#ninih#,#nini#
#nepuʔ#,#novu#
#nunuk#,#nunu#
#eŋkeb#,#oko#
#ekeb#,#oko#
#eŋkel#,#oʔo#
#esek#,#oso#
#ʔeti#,#oti#
#dapdap#,#rara#
#daŋdaŋ#,#rara#
#datu#,#ratu#
#diʔdiʔ#,#riri#
#retuk#,#rotu#
#rebuŋ#,#rovu#
#duha#,#rua#
#sambak#,#saba#
#saku#,#saku#
#zalan#,#sala#
#zalateŋ#,#salato#
#saŋa#,#saŋa#
#zakan#,#saŋɡa#
#siuk#,#siu#
#seŋkar#,#soka#
#suli#,#suli#
#tasik#,#taci#
#tasim#,#tasi#
#tazim#,#tasi#
#taba#,#tava#
#tapik#,#tavi#
#tapis#,#tavi#
#taŋis#,#taŋi#
#tilen#,#tilo#
#tindaw#,#tiro#
#titis#,#titi#
#tekas#,#toka#
#tuʔah#,#tua#
#tubuʔ#,#tubu#
#tumbuʔ#,#tubu#
#tuaj#,#tue#
#tunu#,#tunu#
#tutuŋ#,#tutu#
#ʔuzan#,#uca#
#ʔuzuŋ#,#ucu#
#ʔuli#,#uli#
#ʔuledʒ#,#ulo#
#ʔulu#,#ulu#
#udʒan#,#usa#
#unsek#,#uso#
#usek#,#uso#
#usuk#,#usu#
#ʔubi#,#uvi#
#ʔubudʒ#,#uvu#
#paŋedan#,#vadra#
#balaj#,#vale#
#banua#,#vanua#
#para#,#vara#
#pantar#,#vata#
#patar#,#vata#
#batu#,#vatu#
#baba#,#vava#
#paja#,#vaja#
#pai#,#vei#
#bitik#,#vidi#
#pitik#,#vidi#
#pilu#,#vilu#
#peceʔ#,#voca#
#belat#,#vola#
#beli#,#voli#
#peɲu#,#vonu#
#betu#,#votu#
#buhat#,#vua#
#buaʔ#,#vua#
#bulan#,#vula#
#buni#,#vuni#
#busa#,#vuso#
#buseʔ#,#vuso#
#butun#,#vutu#
#butuk#,#vutu#
#epat#,#vaː#
#puʔun#,#vuː#
#wirit#,#wiri#
#hasaʔ#,#jaca#
#adʒan#,#jaca#
#daʔih#,#jadre#
#ʔawa#,#jawa#
#ʔawan#,#jawa#
#ʔio#,#iːo#
#ŋiŋ#,#ŋiː#
#ŋik#,#ŋiː#
