input,output
#badʒaʔ#,#balaʔ#
#baseʔ#,#baseʔ#
#bataŋ#,#bataŋ#
#batu#,#batu#
#bahu#,#bawu#
#daʔan#,#daan#
#dahun#,#dawun#
#dahun#,#dun#
#duha#,#duwa#
#dujuŋ#,#dujuŋ#
#ɡila#,#ɡila#
#ipen#,#impon#
#kabus#,#kabus#
#kasaw#,#kasaw#
#ketuʔ#,#kattuʔ#
#kahiw#,#kaju#
#kima#,#kima#
#kukuh#,#kuku#
#kuhkuh#,#kuku#
#kulu#,#kulu#
#kuman#,#kuman#
#kutu#,#kutu#
#kulit#,#kuwit#
#lawaʔ#,#lawaʔ#
#dalem#,#lawom#
#laŋaw#,#laŋaw#
#laŋit#,#laŋit#
#likuʔ#,#likoʔ#
#lubuk#,#lubuk#
#lumut#,#lumut#
#ludaʔ#,#luraʔ#
#luab#,#luwap#
#luaʔ#,#luwaʔ#
#zalan#,#laːn#
#mamaʔ#,#mamaʔ#
#manuk#,#manuk#
#paʔpaʔ#,#mapaʔ#
#mata#,#mata#
#na#,#na#
#teken#,#nakkon#
#tambak#,#nambak#
#nanaʔ#,#nanaʔ#
#nipaʔ#,#nipaʔ#
#nipis#,#nipis#
#nusa#,#nusa#
#paʔit#,#pait#
#peɲu#,#pannu#
#papan#,#papan#
#puket#,#pokot#
#puket#,#pukut#
#pusedʒ#,#ponsot#
#puʔun#,#poon#
#putiʔ#,#poteʔ#
#pisaw#,#pisaw#
#saʔebit#,#sabit#
#saŋa#,#saŋa#
#sai#,#soj#
#sumpit#,#sumpit#
#taban#,#taban#
#tebuh#,#tabbu#
#tabuʔan#,#tabuwan#
#teka#,#takka#
#tambak#,#tambak#
#taneʔ#,#tanaʔ#
#tanem#,#tanom#
#taʔu#,#tau#
#taʔun#,#taun#
#taŋis#,#taŋis#
#taŋkas#,#taŋkas#
#takas#,#taŋkas#
#tiŋkas#,#tiŋkas#
#tikas#,#tiŋkas#
#ʔuzan#,#uwan#
#nihawa#,#ɲawa#
