input,output
#a#,#a#
#ai#,#ai#
#alap#,#alap#
#alim#,#alim#
#walu#,#alu#
#walu#,#valu#
#amax#,#ama#
#amin#,#amin#
#beriʔ#,#beriʔ#
#deruŋ#,#deruŋ#
#zalan#,#ddʒalan#
#dalajap#,#ddʒalajap#
#damuʔ#,#ddʒamuʔ#
#danaw#,#ddʒanaw#
#dekep#,#ddʒekep#
#dilaʔ#,#ddʒilaʔ#
#duŋkuŋ#,#dukuŋ#
#dukuŋ#,#dukuŋ#
#enem#,#enem#
#edem#,#erem#
#esa#,#eta#
#ɡaraŋ#,#ɡaraŋ#
#ɡajaŋ#,#ɡajaŋ#
#ɡuris#,#ɡuris#
#ɡuŋɡuŋ#,#ɡuŋɡuŋ#
#ɡemɡem#,#ɡəmɡəm#
#i#,#i#
#i#,#i#
#i#,#i#
#ima#,#ima#
#ina#,#ina#
#ini#,#ini#
#isa#,#ita#
#iten#,#itdʒen#
#kaka#,#kaka#
#kalih#,#kali#
#kedip#,#kaljeddʒip#
#kamaja#,#kamaja#
#kaen#,#kan#
#kawajan#,#kavajan#
#kedip#,#keddʒip#
#keret#,#keretdʒ#
#kedi#,#keɖi#
#kiaw#,#kiaw#
#kuaw#,#kuau#
#kukuŋ#,#kukuŋ#
#kuŋkuŋ#,#kukuŋ#
#kukuŋ#,#kukuŋ#
#kurap#,#kurap#
#kuris#,#kuris#
#kuti#,#kutdʒi#
#kuja#,#kuja#
#lakup#,#lakup#
#lamlam#,#lamlam#
#laplap#,#laplap#
#lahud#,#lauz#
#lajap#,#lajap#
#laŋaw#,#laŋaw#
#lezep#,#ledep#
#ledep#,#ledep#
#likud#,#likuz#
#lima#,#lima#
#lipet#,#lipetdʒ#
#litlit#,#litdʒlitdʒ#
#ludaʔ#,#luddʒaʔ#
#luem#,#lum#
#lutuk#,#lutdʒuk#
#lubaŋ#,#luvaŋ#
#maʔaw#,#maʔaw#
#na#,#na#
#ni#,#ni#
#nu#,#nu#
#padʒaj#,#padaj#
#paen#,#pan#
#panaʔ#,#panaʔ#
#pariuk#,#pariuk#
#peceʔ#,#peteʔ#
#piad#,#piad#
#pidʒax#,#pida#
#piku#,#piku#
#pitu#,#pitdʒu#
#piuk#,#piuk#
#pudʒek#,#pudek#
#pulu#,#pulu#
#puluʔ#,#puluʔ#
#punaj#,#punaj#
#punuʔ#,#punuʔ#
#ʔadʒaw#,#ʔadaw#
#ʔaɲud#,#ʔalʸuddʒ#
#ʔanup#,#ʔalʸup#
#ʔanibuŋ#,#ʔanivuŋ#
#ʔapedʒux#,#ʔapedu#
#ʔapid#,#ʔapiz#
#ʔauŋ#,#ʔauŋ#
#ʔabu#,#ʔavu#
#ʔawʔaw#,#ʔawʔaw#
#ʔajam#,#ʔajam#
#ʔelud#,#ʔeluz#
#ʔemʔem#,#ʔemʔem#
#ʔemu#,#ʔemu#
#ʔesir#,#ʔesir#
#ʔesep#,#ʔetep#
#ʔetut#,#ʔetdʒutdʒ#
#ʔedet#,#ʔezetdʒ#
#ʔiaw#,#ʔiaw#
#ʔiuŋ#,#ʔiuŋ#
#ʔuaj#,#ʔuaj#
#ʔuluh#,#ʔulu#
#ʔumah#,#ʔuma#
#ʔupuŋ#,#ʔupuŋ#
#ʔuriaw#,#ʔuriaw#
#ʔudaŋ#,#ʔuzaŋ#
#haŋut#,#saŋutdʒ#
#salaw#,#talaw#
#saleŋ#,#taleŋ#
#samaʔ#,#tamaʔ#
#sapaw#,#tapaw#
#saʔsaʔ#,#taʔtaʔ#
#sedʒep#,#tedep#
#sepsep#,#teptep#
#seʔuŋ#,#teʔuŋ#
#sebu#,#tevu#
#sedu#,#tezu#
#si#,#ti#
#sihikaj#,#tikaj#
#takis#,#tdʒakit#
#tanaʔ#,#tdʒanaʔ#
#teɡuŋ#,#tdʒeɡuŋ#
#telu#,#tdʒelu#
#tenun#,#tdʒenun#
#teda#,#tdʒeza#
#timidʒ#,#tdʒimiz#
#tuiʔ#,#tdʒuiʔ#
#tuked#,#tdʒukez#
#tuktuk#,#tdʒuktdʒuk#
#tuʔed#,#tdʒuʔez#
#tuʔtuʔ#,#tdʒuʔtdʒuʔ#
#tutur#,#tdʒutdʒur#
#tutut#,#tdʒutdʒut#
#tuduʔ#,#tdʒuzuʔ#
#susu#,#tutu#
#ua#,#ua#
#ulaw#,#ulaw#
#utaʔ#,#utdʒaʔ#
#badʒiw#,#vadiw#
#balaŋa#,#valaŋa#
#bales#,#valet#
#baleŋ#,#valeŋ#
#bali#,#vali#
#babaw#,#vavaw#
#babuj#,#vavuj#
#belaʔ#,#velaʔ#
#beli#,#veli#
#benan#,#venan#
#beŋbeŋ#,#veŋveŋ#
#witiwit#,#vitdʒivitdʒ#
#buaʔ#,#vuaʔ#
#bukidʒ#,#vukid#
#buled#,#vuled#
#bunabun#,#vunavun#
#buhet#,#vutdʒ#
#bubu#,#vuvu#
#daʔu#,#zaʔu#
#daja#,#zaja#
#deles#,#zelet#
#demdem#,#zemzem#
#depuŋ#,#zepuŋ#
#detdet#,#zetzet#
#dikit#,#đikitdʒ#
#ŋadʒaj#,#ŋaddʒaj#
#ŋadʒan#,#ŋadan#
#ŋilu#,#ŋilu#
