input,output
#kahiw#,#ai#
#ʔanunu#,#anunu#
#ʔanitu#,#anutu#
#ʔataj#,#ate#
#ʔazaj#,#aze#
#paŋ#,#baŋ#
#buaʔ#,#bua#
#hikan#,#iɡa#
#idʒuŋ#,#izu#
#lakadʒ#,#la#
#laʔia#,#laea#
#lakaw#,#laɡo#
#lateŋ#,#lato#
#luaʔ#,#lua#
#mama#,#mama#
#mata#,#mata#
#heʔe#,#oo#
#paŋedan#,#pada#
#bataŋ#,#pata#
#paja#,#paja#
#pilu#,#pilu#
#bitik#,#piti#
#buaʔ#,#pua#
#buʔaja#,#puɡaja#
#dahun#,#rau#
#duha#,#rua#
#dujuŋ#,#rui#
#suluʔ#,#sulu#
#taneʔ#,#tano#
#tindaw#,#tiro#
#teken#,#toɡo#
#tunu#,#tun#
#tuna#,#tuna#
#huʔu#,#u#
#ʔuma#,#umwa#
#ʔutin#,#witi#
#hapuj#,#jap#
#ŋaŋa#,#ŋaŋa#
