input,output
#ambit#,#abit#
#ʔabu#,#abu#
#apa#,#apa#
#hapuj#,#api#
#hasaʔ#,#asa#
#ʔataj#,#atɐi#
#atas#,#ataː#
#haŋin#,#aŋin#
#bak#,#ba#
#baŋbaŋ#,#babak#
#huadʒi#,#baɡi#
#wakat#,#bakat#
#bataŋ#,#bakat#
#balaŋ#,#balak#
#baliw#,#baliw#
#wada#,#bara#
#bekaʔ#,#beka#
#betu#,#betu#
#bilak#,#bila#
#biluk#,#bilu#
#birit#,#birit#
#bities#,#biti#
#buaʔ#,#bua#
#bubuŋ#,#bubuk#
#buka#,#buka#
#bulu#,#bulu#
#buluŋ#,#buluk#
#ɡalu#,#ɡalu#
#ina#,#ina#
#hinuʔ#,#inu#
#ʔipit#,#ipit#
#kanasaj#,#kanaʃai#
#kulit#,#kulit#
#kuman#,#kuman#
#laluŋ#,#laluk#
#laŋit#,#laŋit#
#dilaʔ#,#lila#
#manuk#,#manu#
#banua#,#manua#
#mata#,#mata#
#muntaj#,#mutɐi#
#muntaj#,#muntɐi#
#nipis#,#nipi#
#nusa#,#nusa#
#paŋedan#,#padat#
#pak#,#pak#
#pusedʒ#,#pusou#
#daʔan#,#ran#
#duha#,#rua#
#sawa#,#saba#
#siwa#,#siba#
#sudʒa#,#suɡa#
#talih#,#tali#
#taliŋa#,#taliŋa#
#tada#,#tara#
#tuʔah#,#tua#
#tuʔelan#,#toːlat#
#teŋaʔ#,#təŋa#
#ʔuzan#,#urat#
#ʔutaŋ#,#utak#
#ŋa#,#ŋa#
#ŋadʒan#,#ŋaɡan#
#huab#,#oːap#
