input,output
#ake#,#ake#
#ʔase#,#ase#
#ba#,#ba#
#bebe#,#bebe#
#boŋi#,#boŋi#
#bukal#,#bukala#
#punat#,#buna#
#bpuna#,#buna#
#una#,#buna#
#iu#,#iu#
#ipi#,#ivi#
#koi#,#koi#
#koro#,#kolo#
#laman#,#lamana#
#laŋo#,#laŋo#
#laŋon#,#laŋono#
#lako#,#laɣo#
#liliu#,#liliu#
#mai#,#mai#
#mana#,#mana#
#matakut#,#matatu#
#mate#,#mate#
#maʔati#,#mati#
#mimiʔ#,#mimi#
#nana#,#nana#
#nopuʔ#,#novu#
#nunu#,#nunu#
#barabara#,#palapala#
#patu#,#patu#
#buku#,#puku#
#buta#,#puta#
#putuʔ#,#putu#
#putun#,#putu#
#kulit#,#ʔuliti#
#rodrom#,#rodomo#
#rua#,#rua#
#solos#,#soloso#
#tabu#,#tabu#
#tali#,#tali#
#talise#,#talise#
#tata#,#tata#
#taʔe#,#tea#
#ʔatita#,#tita#
#toka#,#toka#
#tuli#,#tuli#
#tutuk#,#tutu#
#tupa#,#tuva#
#ʔulu#,#ulu#
#ʔutup#,#utuvu#
#pose#,#vose#
#puaʔ#,#vua#
#buaʔ#,#vua#
#pudi#,#vudi#
#puna#,#vuna#
#ŋapa#,#ŋava#
#kaput#,#ŋɡabu#
#kani#,#ɣani#
