input,output
#ʔabu#,#abu#
#alaʔ#,#alaʔ#
#asu#,#asu#
#ʔataʔ#,#ataʔ#
#ʔabu#,#avew#
#babuj#,#babuj#
#badʒaʔ#,#badaʔ#
#baseʔ#,#basaʔ#
#batux#,#batu#
#batux#,#batə#
#beli#,#beli#
#betak#,#betak#
#beties#,#bete#
#buaʔ#,#buaʔ#
#bubu#,#bubu#
#buluʔ#,#buloʔ#
#beties#,#bəte#
#dakep#,#dakep#
#dalem#,#daləm#
#depah#,#depa#
#ʔesep#,#esep#
#ia#,#ia#
#inu#,#inu#
#inu#,#inu#
#zalan#,#dʒalan#
#ŋajaw#,#kajaw#
#kudʒa#,#kuda#
#lepaw#,#lepaw#
#likud#,#likut#
#likud#,#likut#
#liduŋ#,#lindoŋ#
#luludʒ#,#lulut#
#lima#,#ləməj#
#ʔaleb#,#ləp#
#pasek#,#masək#
#mula#,#mula#
#ʔudip#,#murip#
#padʒaj#,#padaj#
#paheku#,#paku#
#pasek#,#pasək#
#paʔa#,#paʔəj#
#ʔapedʒux#,#petu#
#puluʔ#,#puloʔ#
#punaj#,#punaj#
#putun#,#putun#
#ʔapedʒux#,#pəɗu#
#ʔapedʒux#,#pəɗəw#
#ʔesak#,#sak#
#sikux#,#siku#
#takut#,#takut#
#telu#,#telu#
#tenun#,#tenun#
#tubah#,#tuba#
#tuzuʔ#,#tudʒoʔ#
#telu#,#tələw#
#ʔudip#,#udip#
#udu#,#udu#
#ʔuluh#,#uləw#
#ʔumah#,#uma#
#ʔuaj#,#uwai#
#ʔanibuŋ#,#ɲibuŋ#
#sikux#,#ɲiku#
#ŋadʒan#,#ŋadan#
#kapkap#,#ŋaɡap#
#ŋadʒan#,#ŋaran#
#enem#,#ənəm#
