input,output
#aku#,#aku#
#ʔaleb#,#alob#
#badʒaʔ#,#baraʔ#
#baseʔ#,#basaʔ#
#batux#,#batu#
#zalan#,#dalan#
#dalem#,#dallom#
#danaw#,#danow#
#daŋdaŋ#,#daraŋ#
#dilaʔ#,#dilaʔ#
#ʔidus#,#indus#
#kaen#,#kkan#
#kuden#,#kuron#
#lahud#,#laud#
#laŋaw#,#laŋow#
#lima#,#limo#
#lebeŋ#,#ləbpoŋ#
#manuk#,#manuk#
#badʒaʔ#,#maraʔ#
#ɲamɲam#,#nanam#
#nipen#,#nipon#
#pakpak#,#pakpak#
#padʒaj#,#paraj#
#pidʒax#,#piro#
#puluʔ#,#puluʔ#
#dakep#,#rakop#
#duma#,#rumo#
#sapaʔ#,#sapaʔ#
#sapaw#,#sapow#
#sikux#,#siku#
#susu#,#susu#
#tastas#,#tattas#
#tubah#,#tubo#
#tuzuʔ#,#turuʔ#
#tutuh#,#tutu#
#telu#,#təllu#
