input,output
#aŋaj#,#ŋaj#
#ʔatip#,#acip#
#baŋbaŋ#,#alibaŋbaŋ#
#amax#,#ama#
#ʔabaŋ#,#avaŋ#
#haŋut#,#aŋot#
#bakbak#,#bakbak#
#tinun#,#cinon#
#kita#,#cita#
#titu#,#cito#
#daŋdaŋ#,#daŋdaŋ#
#ʔidus#,#irus#
#kaka#,#kaka#
#kamaj#,#kamaj#
#kaen#,#kan#
#kaen#,#akan#
#kawajan#,#kawalan#
#kudkud#,#kokod#
#lima#,#lima#
#daŋdaŋ#,#manaŋdaŋ#
#manuk#,#manok#
#mudʒiŋ#,#moiŋ#
#ni#,#ni#
#nu#,#no#
#nu#,#no#
#pa#,#pa#
#pantuk#,#patok#
#patuk#,#patok#
#pikpik#,#pikpik#
#pidʒax#,#pira#
#pukpuk#,#pokpok#
#dalem#,#rahem#
#daja#,#rala#
#zawa#,#rawa#
#sa#,#sa#
#seksek#,#seksek#
#seŋseŋ#,#seŋseŋ#
#si#,#si#
#sikux#,#siko#
#taktak#,#taktak#
#tebteb#,#tebteb#
#tuzuʔ#,#todo#
#tuktuk#,#toktok#
#tuktuk#,#toktok#
#balaŋa#,#vahaŋa#
#bahi#,#vai#
#ŋadʒaj#,#ŋahaj#
#ŋadʒan#,#ŋaran#
#ŋusuʔ#,#ŋoso#
#ŋipen#,#ŋəpən#
