input,output
#ba#,#ba#
#bales#,#bales#
#baluʔ#,#baluʔ#
#batu#,#batew#
#beŋkas#,#bekah#
#bekul#,#bekul#
#bekut#,#bekut#
#beli#,#belej#
#beluk#,#beluk#
#betu#,#betew#
#betiʔ#,#betiʔ#
#bituka#,#betuɡo#
#bentuk#,#betuk#
#betus#,#betus#
#beŋaʔ#,#beŋaʔ#
#beŋis#,#beŋeh#
#bitbit#,#bibit#
#bitil#,#bitil#
#bunuʔ#,#bonoʔ#
#buʔaja#,#buaja#
#bukbuk#,#bubuk#
#bulan#,#bulon#
#buni#,#bunej#
#buntud#,#buntud#
#butus#,#buntus#
#budaʔ#,#buraʔ#
#bulud#,#burur#
#busaw#,#busaw#
#buhat#,#buwat#
#buŋa#,#buŋa#
#binehiʔ#,#beneʔ#
#birbir#,#bewer#
#dapet#,#dafet#
#dalem#,#dalem#
#dalidʒ#,#darir#
#daŋket#,#daŋket#
#daket#,#daŋket#
#dahun#,#daʔun#
#deket#,#deket#
#deŋkit#,#dekit#
#dekit#,#dekit#
#dilaʔ#,#dilaʔ#
#zalan#,#dolon#
#duŋduŋ#,#duŋduŋ#
#papan#,#fafan#
#hapedʒiʔ#,#fedeʔ#
#peka#,#feka#
#peket#,#feket#
#pekuʔ#,#fekuʔ#
#peluk#,#feluk#
#pihpih#,#fifej#
#pusedʒ#,#fused#
#pusuŋ#,#fusuŋ#
#pusuʔ#,#fusuʔ#
#putiʔ#,#futeʔ#
#puʔun#,#fuʔun#
#ɡarut#,#ɡarut#
#ɡiliŋ#,#ɡiliŋ#
#kahiw#,#kajew#
#kebit#,#kebit#
#kelaʔ#,#kelaʔ#
#kemi#,#kemi#
#kasaw#,#kesew#
#kilat#,#kilot#
#kiak#,#kijak#
#kiuk#,#kijok#
#kiuʔ#,#kijuʔ#
#kulit#,#kulit#
#kulat#,#kulot#
#kumaŋ#,#kumaŋ#
#kuntus#,#kuntus#
#kutus#,#kuntus#
#kurut#,#kurut#
#kusik#,#kusik#
#kutu#,#kutew#
#labi#,#labi#
#laki#,#laɡej#
#lateŋ#,#lateŋ#
#laŋkaw#,#laŋkaw#
#lekas#,#lekas#
#leŋa#,#leŋoh#
#liput#,#lifut#
#liliŋ#,#liliŋ#
#lisehaʔ#,#lisahaʔ#
#liseʔah#,#lisahaʔ#
#lumut#,#lumut#
#luaʔ#,#luwaʔ#
#manuk#,#manuk#
#minaŋa#,#minaŋa#
#mata#,#moto#
#muntaj#,#muntej#
#na#,#na#
#nanaʔ#,#nanaʔ#
#natuʔ#,#natuʔ#
#nipis#,#nifis#
#naŋa#,#noŋo#
#nunuk#,#nunuk#
#rantas#,#rantas#
#ratas#,#rantas#
#recik#,#resik#
#riʔas#,#rijas#
#rumpak#,#rumfak#
#duha#,#ruwo#
#saput#,#safut#
#sakaŋ#,#sakaŋ#
#salaʔ#,#salaʔ#
#cepeʔak#,#sefak#
#cepʔak#,#sefak#
#saladeŋ#,#seladeŋ#
#silaʔ#,#silaʔ#
#siŋkul#,#siŋɡul#
#sudʒa#,#suro#
#taban#,#taban#
#taŋkub#,#taɡub#
#takub#,#taɡub#
#takub#,#taɡub#
#taŋkep#,#takef#
#takep#,#takef#
#taŋkep#,#takef#
#takep#,#takef#
#talih#,#talej#
#talun#,#talun#
#atas#,#taʔah#
#tebiʔ#,#tebeʔ#
#teleb#,#teleb#
#tumpel#,#temful#
#teŋaʔ#,#teŋaʔ#
#tajtaj#,#titaj#
#titej#,#titaj#
#tapa#,#tofo#
#tudiʔ#,#tudiʔ#
#tuak#,#tuwok#
#hapuj#,#ʔafej#
#sakit#,#ʔaɡit#
#aŋkup#,#ʔakuf#
#aluŋ#,#ʔaluŋ#
#hampil#,#ʔamfil#
#hadʒek#,#ʔarek#
#ʔatep#,#ʔatef#
#ataj#,#ʔatej#
#atip#,#ʔatif#
#ʔatip#,#ʔatif#
#aw#,#ʔaw#
#ʔabu#,#ʔawew#
#ʔaŋet#,#ʔaŋet#
#bahaʔ#,#ʔebaʔ#
#empeŋ#,#ʔefeŋ#
#epat#,#ʔefot#
#epus#,#ʔefus#
#elet#,#ʔelet#
#ʔelet#,#ʔelet#
#ʔahelu#,#ʔelew#
#hemis#,#ʔemeh#
#edaʔ#,#ʔendaʔ#
#esuŋ#,#ʔesuŋ#
#tuhud#,#ʔetur#
#ʔetut#,#ʔetut#
#ipes#,#ʔifes#
#hiket#,#ʔiket#
#ʔilaŋ#,#ʔilaŋ#
#ileŋ#,#ʔileŋ#
#ʔimpas#,#ʔimfas#
#idʒuŋ#,#ʔiruŋ#
#hejup#,#ʔiuf#
#iŋat#,#ʔiŋat#
#usuk#,#ʔohok#
#hasek#,#ʔohok#
#anak#,#ʔonok#
#aɲam#,#ʔonom#
#unuʔ#,#ʔonoʔ#
#ʔuʔus#,#ʔoʔoh#
#ʔubi#,#ʔubi#
#ʔupa#,#ʔufah#
#ʔulu#,#ʔulew#
#uliʔ#,#ʔuleʔ#
#hunus#,#ʔunuh#
#hutek#,#ʔutek#
#ʔutaŋ#,#ʔutoŋ#
#uak#,#ʔuwak#
#uŋkaʔ#,#ʔuŋkaʔ#
#ukaʔ#,#ʔuŋkaʔ#
