input,output
#ambun#,#abun#
#ajuŋ#,#ajoŋ#
#aŋehud#,#aŋod#
#aŋhud#,#aŋod#
#babaw#,#babu#
#baras#,#baras#
#buntan#,#butan#
#diŋan#,#diŋan#
#edeɡ#,#duɡ#
#kedit#,#kodit#
#kezut#,#kudʒet#
#tikuɡ#,#nikoɡ#
#eŋdʒuŋ#,#nuŋ#
#edʒuŋ#,#nuŋ#
#alud#,#orud#
#anapiŋ#,#paniŋ#
#pampet#,#paput#
#papet#,#paput#
#patek#,#patok#
#paku#,#pokux#
#puntir#,#putir#
#putir#,#putir#
#lawan#,#rawan#
#liŋsuŋ#,#risuŋ#
#lisuŋ#,#risuŋ#
#lubet#,#rubat#
#lucut#,#rusut#
#siʔit#,#siit#
#suŋsuŋ#,#sisuŋ#
#suaʔ#,#suah#
#sudsud#,#susud#
#tuŋkuk#,#tukuk#
#tukuk#,#tukuk#
