input,output
#denet#,#adnet#
#lebeŋ#,#ahbeŋ#
#haʔemuʔ#,#amo#
#haʔmuʔ#,#amo#
#ananaj#,#ananaj#
#epis#,#apis#
#hapun#,#apon#
#apatut#,#apaːtot#
#atubaŋ#,#atobaŋ#
#hatuŋ#,#atoŋ#
#aŋaŋ#,#aŋaŋ#
#balitiʔ#,#badici#
#baɡut#,#baɡot#
#basula#,#bahosa#
#baŋaʔ#,#baŋa#
#bulud#,#bohod#
#buŋetut#,#boŋtot#
#buŋtut#,#boŋtot#
#bakes#,#baːkes#
#ʔatipulu#,#chipoho#
#desdes#,#desdes#
#deŋdeŋ#,#deŋdeŋ#
#ɡunaj#,#ɡonaj#
#ɡujud#,#ɡojod#
#labas#,#habas#
#lanut#,#hanot#
#laŋlaŋ#,#haŋhaŋ#
#lubid#,#hobid#
#hilap#,#idap#
#hipun#,#ipon#
#kabatiti#,#kabatiti#
#kajkaj#,#kajkaj#
#kimit#,#kimit#
#kulili#,#kolili#
#kutaj#,#kotaj#
#laŋ#,#laŋ#
#lesles#,#lesles#
#maruŋɡaj#,#maroŋɡaj#
#nakem#,#nakem#
#piseŋi#,#pisɲi#
#pisŋi#,#pisɲi#
#pudpud#,#podpod#
#puŋan#,#poŋan#
#pusiŋ#,#pusin#
#pusit#,#pusit#
#pataw#,#paːtaw#
#pudaw#,#poːdaw#
#sabelaj#,#sabhaj#
#sablaj#,#sabhaj#
#sabuŋ#,#saboŋ#
#sadsad#,#sadsad#
#sakeb#,#sakeb#
#salujut#,#saloːjot#
#samsam#,#samsam#
#sapad#,#sapad#
#saud#,#sawod#
#simaʔ#,#sima#
#simsim#,#simsim#
#sipiŋ#,#siːpiŋ#
#sauŋ#,#soːŋ#
#taʔ#,#ta#
#takad#,#takad#
#tapiʔ#,#tapi#
#tatus#,#tatos#
#taŋaj#,#taŋaj#
#taŋtaŋ#,#taŋtaŋ#
#tubuj#,#toboj#
#tuɡiʔ#,#toɡi#
#tudem#,#tolem#
#tuntun#,#tonton#
#tudul#,#toroh#
#bikeladʒ#,#vila#
#bikladʒ#,#vila#
#ŋadʒes#,#ŋares#
