input,output
#andap#,#anreʔ#
#baŋkaj#,#bakke#
#balanak#,#balanaʔ#
#baliuŋ#,#baliuŋ#
#basuŋ#,#basoŋ#
#belet#,#beleʔ#
#biʔbiʔ#,#bibi#
#bisik#,#biciʔ#
#bidara#,#bidara#
#buŋkus#,#bukkuʔ#
#buŋkus#,#wukkuʔ#
#bulalak#,#bulalak#
#bulaŋ#,#bulaŋ#
#burik#,#buriʔ#
#busuŋ#,#busuŋ#
#cikcek#,#cicaʔ#
#dahdah#,#dada#
#heluŋ#,#elluŋ#
#ɡasiŋ#,#ɡasiŋ#
#ɡenep#,#ɡənnəʔ#
#isut#,#iccuʔ#
#ʔidam#,#ideŋ#
#isi#,#isi#
#itik#,#itiʔ#
#itik#,#ittiʔ#
#zuŋzuŋ#,#dʒudʒuŋ#
#laŋuj#,#laŋe#
#lemeʔ#,#ləmmaʔ#
#majaŋ#,#madʒaŋ#
#parelak#,#pallaʔ#
#pilis#,#piliʔ#
#pezem#,#pɨddɨŋ#
#deŋen#,#reŋŋeŋ#
#sanda#,#sanra#
#saur#,#sauʔ#
#sabaj#,#sawe#
#subeŋ#,#subɨŋ#
#sulit#,#suliʔ#
#seraj#,#sɨrre#
#tambuk#,#tampuʔ#
#telaŋ#,#tellaŋ#
#teleŋ#,#telleŋ#
#tumpaʔ#,#tuppa#
#ujun#,#udʒuŋ#
#udahik#,#uraiʔ#
#balut#,#waluʔ#
#baraŋen#,#waraŋeŋ#
#benaŋ#,#wenaŋ#
#benehiʔ#,#wene#
#bidaŋ#,#widaŋ#
#butes#,#wuteʔ#
#keniŋ#,#ɨnniŋ#
