input,output
#a#,#a#
#ʔazaj#,#ade#
#wakat#,#akaʔ#
#halas#,#alasaʔ#
#ʔelet#,#allaʔ#
#ʔaledʒaw#,#allo#
#ʔahelu#,#alu#
#ambak#,#ambaʔ#
#beli#,#ammalli#
#ʔampelas#,#ampallasaʔ#
#ʔapelas#,#ampallasaʔ#
#ampu#,#ampu#
#empu#,#ampu#
#aɲam#,#anaŋ#
#anak#,#anaʔ#
#ʔanuaŋ#,#anuaŋ#
#apa#,#apa#
#hapuj#,#api#
#epat#,#appaʔ#
#hapun#,#apuŋ#
#hasaŋ#,#assaŋ#
#hasek#,#assaʔ#
#esek#,#assaʔ#
#hesi#,#assi#
#esuŋ#,#assuŋ#
#ʔatep#,#ataʔ#
#ʔataj#,#ate#
#hetek#,#attaʔ#
#hetek#,#atteʔ#
#ʔetut#,#attuʔ#
#ʔabu#,#au#
#aja#,#aja#
#haŋin#,#aŋiŋ#
#buŋa#,#aʔbuŋa#
#balabaw#,#balao#
#balidʒa#,#balira#
#balik#,#baliʔ#
#belaŋ#,#ballaŋ#
#beli#,#balli#
#balu#,#balu#
#baluk#,#baluʔ#
#banua#,#banoa#
#bandaŋan#,#banraŋan#
#benteŋ#,#bantaŋ#
#baraŋ#,#baraŋ#
#barik#,#bariʔ#
#baseʔ#,#basa#
#batad#,#bataraʔ#
#batek#,#bateʔ#
#beta#,#batta#
#betik#,#battiʔ#
#betu#,#battu#
#batu#,#batu#
#baŋkal#,#baŋkalaʔ#
#bakas#,#baŋkasaʔ#
#beŋkuŋ#,#baŋkuŋ#
#barbar#,#baʔbaraʔ#
#bedʒbedʒ#,#baʔbaʔ#
#berber#,#beʔbereʔ#
#birbir#,#bibereʔ#
#bila#,#bila#
#bilik#,#biliʔ#
#biluk#,#biluʔ#
#binaŋa#,#binaŋa#
#binehiʔ#,#bine#
#bintiŋ#,#bintiŋ#
#biseʔak#,#bisaʔ#
#biseʔ#,#bissa#
#bities#,#bitisiʔ#
#biŋkuŋ#,#biŋkuŋ#
#buaʔ#,#bua#
#buʔaja#,#buadʒa#
#buʔaŋ#,#buaŋ#
#buhat#,#buaʔ#
#buhat#,#buaʔ#
#busbus#,#bubusuʔ#
#buka#,#buka#
#buŋkul#,#bukkuluʔ#
#buŋkuk#,#bukkuʔ#
#bukuh#,#buku#
#bulan#,#bulaŋ#
#bulu#,#bulu#
#bulud#,#buluʔ#
#bunbun#,#bumbuŋ#
#buntal#,#buntalaʔ#
#busa#,#busa#
#buta#,#buta#
#butuʔ#,#buto#
#buteʔul#,#buttu#
#butuk#,#buttuʔ#
#buŋ#,#buŋ#
#buŋa#,#buŋa#
#buŋas#,#buŋasaʔ#
#butbut#,#buʔbuʔ#
#bukbuk#,#buʔbuʔ#
#datu#,#datu#
#dilap#,#dillaʔ#
#diŋin#,#diŋiŋ#
#dukuʔ#,#dukku#
#dujuŋ#,#dujuŋ#
#ɡemi#,#ɡammi#
#ɡantuk#,#ɡantuʔ#
#ɡatuk#,#ɡantuʔ#
#ɡiliŋ#,#ɡiliŋ#
#ɡiri#,#ɡiri#
#ia#,#ia#
#ʔilaŋ#,#ilaŋ#
#hilat#,#illaʔ#
#ina#,#ina#
#inum#,#inuŋ#
#ʔio#,#io#
#ʔipit#,#ipiʔ#
#irid#,#iriʔ#
#ʔisep#,#isoʔ#
#iŋat#,#iŋaʔ#
#ikuŋ#,#iŋkoŋ#
#zaʔit#,#dʒaiʔ#
#kaskas#,#kakkasaʔ#
#kambu#,#kambu#
#kanawa#,#kanawa#
#kanaŋa#,#kanaŋa#
#kaput#,#kapuʔ#
#karaŋ#,#karaŋ#
#kasaw#,#kaso#
#ɡatel#,#katalaʔ#
#kahiw#,#kaju#
#kekkek#,#kekeʔ#
#kekek#,#kekeʔ#
#kilat#,#kilaʔ#
#kulit#,#kuliʔ#
#kuru#,#kurru#
#kutu#,#kutu#
#laʔia#,#laia#
#dalem#,#lalaŋ#
#lemes#,#lammasaʔ#
#lamuk#,#lamuʔ#
#ladʒih#,#lari#
#laŋit#,#laŋiʔ#
