input,output
#api#,#ai#
#papian#,#aia#
#pine#,#aine#
#panapa#,#ana#
#panapa#,#anaa#
#apon#,#ao#
#papo#,#ao#
#acan#,#ara#
#padran#,#ara#
#acan#,#are#
#padʒu#,#ari#
#ʔasu#,#ari#
#ʔatop#,#ato#
#rato#,#ato#
#awa#,#awa#
#aŋin#,#aŋ#
#ba#,#ba#
#baban#,#baba#
#bekas#,#beka#
#benu#,#benu#
#pika#,#bike#
#piro#,#biro#
#boŋi#,#boŋ#
#puat#,#bu#
#buu#,#bu#
#buto#,#buto#
#bebe#,#bwebwe#
#bubu#,#bwubwu#
#pwaŋa#,#bʷaŋa#
#pia#,#ia#
#ibo#,#ibo#
#pidʒiko#,#iriko#
#uton#,#ito#
#pituʔun#,#itoi#
#karani#,#kaan#
#kaju#,#kai#
#ɡama#,#kama#
#kana#,#kana#
#katae#,#katea#
#kawar#,#kawa#
#kawar#,#kawakawa#
#keke#,#keke#
#kiadʒo#,#kiaro#
#ko#,#ko#
#kodʒom#,#koro#
#matakut#,#maaku#
#mai#,#mai#
#mamis#,#mam#
#manuk#,#man#
#maɲawa#,#manawa#
#masakit#,#maraki#
#mate#,#mate#
#matolu#,#maten#
#maŋa#,#maŋa#
#maŋiŋi#,#maŋiŋ#
#lako#,#nako#
#ralom#,#nano#
#napok#,#nao#
#ladʒi#,#nari#
#ɲoɲu#,#non#
#ʔanunu#,#nu#
#ʔanunu#,#nunu#
#oka#,#oka#
#ponuʔ#,#on#
#poɲu#,#on#
#onom#,#ono#
#saman#,#rama#
#ranum#,#ran#
#sawaŋ#,#rawa#
#saŋa#,#raŋa#
#taba#,#taba#
#tabu#,#tabu#
#takua#,#takua#
#tanoʔ#,#tano#
#tibu#,#tibu#
#toka#,#toka#
#puaʔ#,#ua#
#buaʔ#,#ua#
#rua#,#ua#
#rua#,#uo#
#pupu#,#uu#
#waɡa#,#wa#
#ŋapa#,#ŋaa#
#ŋau#,#ŋau#
#ŋaŋa#,#ŋaŋa#
