input,output
#a#,#a#
#taʔaj#,#ae#
#tapuk#,#ahu#
#tabun#,#ahu#
#tabuni#,#ahuni#
#taneʔ#,#ano#
#ʔatep#,#ao#
#talih#,#ari#
#ʔaliliŋ#,#ariri#
#talisaj#,#arite#
#tales#,#aro#
#talun#,#aru#
#tasik#,#asi#
#ʔajuju#,#asusu#
#adʒan#,#ata#
#hasaʔ#,#ata#
#adʒan#,#atei#
#hasek#,#ato#
#tawan#,#awa#
#taŋis#,#aŋi#
#bak#,#baa#
#baba#,#baha#
#beŋbeŋ#,#bobo#
#peceʔ#,#bota#
#buaʔ#,#bua#
#burit#,#buri#
#buliʔ#,#buri#
#buluʔ#,#buru#
#buluŋ#,#buru#
#zalateŋ#,#darao#
#diŋdiŋ#,#didi#
#siwaŋ#,#diwa#
#deŋan#,#doŋa#
#sukul#,#duʔu#
#kabut#,#ɡahu#
#kemes#,#ɡomo#
#kukuʔ#,#ɡuɡu#
#babaw#,#haho#
#pai#,#hai#
#panahik#,#hane#
#panaw#,#hano#
#banua#,#hanua#
#banua#,#henua#
#papan#,#hapa#
#balaj#,#hare#
#balaj#,#hare#
#balaj#,#hare#
#baluʔ#,#haru#
#balu#,#haru#
#balu#,#haru#
#batu#,#hau#
#bakuŋ#,#haʔu#
#bilat#,#hira#
#bilak#,#hira#
#bili#,#hiri#
#pirit#,#hiri#
#biluk#,#hiru#
#biseʔak#,#hita#
#betas#,#hoa#
#peka#,#hoɡa#
#belbel#,#hoho#
#belbel#,#hoho#
#beŋkaŋ#,#hoka#
#bekaŋ#,#hoka#
#pekaŋ#,#hoka#
#peɲu#,#honu#
#beli#,#hori#
#beŋkaŋ#,#hoʔa#
#bekaŋ#,#hoʔa#
#buʔaja#,#huasa#
#busbus#,#huhu#
#butbut#,#huhu#
#buka#,#huke#
#bunuʔ#,#hunu#
#budaʔ#,#hura#
#bulan#,#hura#
#bulan#,#hura#
#bulu#,#huru#
#busa#,#huto#
#butun#,#huu#
#puʔun#,#huu#
#buka#,#huʔe#
#puket#,#huʔo#
#ʔina#,#ine#
#ʔio#,#io#
#ida#,#ira#
#iliŋ#,#iri#
#tindaw#,#iro#
#hikan#,#iʔa#
#kakaʔ#,#kaka#
#kapaj#,#kape#
#kiseɡ#,#kito#
#kebkeb#,#koko#
#kemes#,#komo#
#keŋ#,#koo#
#mata#,#maa#
#mantalaʔ#,#madara#
#manuk#,#manu#
#maŋsit#,#masi#
#maŋsit#,#masi#
#maŋaʔ#,#maŋa#
#mekmek#,#momo#
#na#,#na#
#ɲamit#,#nami#
#nanaʔ#,#nana#
#ɲatuʔ#,#nau#
#nepuʔ#,#nohu#
#neknek#,#nono#
#epus#,#ohu#
#tempus#,#ohu#
#tepus#,#ohu#
#uliʔ#,#ori#
#pekuʔ#,#pokupoku#
#belbel#,#popo#
#pucut#,#pusu#
#picik#,#pwisi#
#rakaʔ#,#raɡa#
#laŋkas#,#raɡa#
#lakas#,#raɡa#
#dapdap#,#rara#
#daŋdaŋ#,#rara#
#dalidʒ#,#rari#
#dalem#,#raro#
#ladʒih#,#rasi#
#dahun#,#rau#
#lawaʔ#,#rawa#
#laŋit#,#raŋi#
#laŋaw#,#raŋo#
#raŋkup#,#raʔu#
#rakup#,#raʔu#
#laʔia#,#ria#
#liliŋ#,#riri#
#liliŋ#,#riri#
#dilep#,#riro#
#liu#,#riu#
#dikiʔ#,#riʔi#
#lepak#,#roha#
#rempak#,#roha#
#repak#,#roha#
#tebuh#,#rohu#
#reŋkaʔ#,#roka#
#rekaʔ#,#roka#
#lecit#,#rosi#
#deku#,#roʔu#
#duha#,#rua#
#luʔepit#,#ruhi#
#ludʒan#,#ruta#
#ʔataj#,#sae#
#aŋkub#,#saku#
#ʔadep#,#saro#
#ʔasu#,#sasu#
#ʔawas#,#sawa#
#siwa#,#siwa#
#sual#,#sua#
#sual#,#suasua#
#tubuʔ#,#subu#
#tumbuʔ#,#subu#
#suŋkit#,#suki#
#sukit#,#suki#
#sulam#,#sura#
#surup#,#suu#
#sapa#,#taha#
#sakil#,#taki#
#salaʔ#,#tara#
#saruk#,#taru#
#saŋa#,#taŋa#
#sakaj#,#taʔe#
#sakaj#,#taʔe#
#zaʔat#,#taʔa#
#zaʔit#,#taʔi#
#zeket#,#toɡo#
#cekel#,#toko#
#zeŋkuŋ#,#toku#
#supaʔ#,#tuha#
#usik#,#udi#
#ʔubi#,#uhi#
#ʔumaj#,#ume#
#ʔumun#,#umu#
#ʔuma#,#umwa#
#ʔuhenap#,#una#
#tunu#,#unu#
#hunus#,#unu#
#ʔuledʒ#,#uro#
#usik#,#usi#
#ʔunzur#,#usu#
#ʔuzan#,#uta#
#tuʔu#,#uu#
#ʔutud#,#uu#
#wakas#,#waɡa#
#wakaʔ#,#waʔa#
#ŋadas#,#ŋada#
#ŋasŋas#,#ŋaŋa#
#keleŋ#,#ŋɡoro#
#ŋeni#,#ŋoni#
#ŋurut#,#ŋuru#
#ŋuŋ#,#ŋuu#
#kaʔepi#,#ʔahi#
#kaʔpi#,#ʔahi#
#kapit#,#ʔahi#
#kahiw#,#ʔai#
#kanarum#,#ʔanaru#
#kanarum#,#kanaru#
#kanawaj#,#ʔanawe#
#kampet#,#ʔapo#
#kapet#,#ʔapo#
#kasaw#,#ʔato#
#katawan#,#ʔawa#
#keteŋ#,#ʔoo#
#kelap#,#ʔora#
#ɡerit#,#ʔori#
#kerit#,#ʔori#
#kua#,#ʔua#
#kunu#,#ʔunu#
