input,output
#denet#,#adnet#
#aɡum#,#aɡom#
#hawaw#,#ahwaw#
#heŋit#,#ahɲit#
#kendem#,#akdem#
#kedem#,#akdem#
#kelaʔat#,#akxat#
#ʔalis#,#alis#
#ʔalibuŋbuŋ#,#alivovoŋ#
#ananaj#,#ananaj#
#anajup#,#anajop#
#apatut#,#apatot#
#tebaʔ#,#atba#
#ʔatipulu#,#atipoxo#
#abaka#,#avaka#
#lebeŋ#,#axbeŋ#
#alem#,#axem#
#aŋaŋ#,#aŋaŋ#
#ʔepes#,#aʔpes#
#epis#,#aʔpis#
#kimit#,#chimit#
#kiwkiw#,#chiwchiw#
#ɡawed#,#ɡawed#
#ɡetɡet#,#ɡetɡet#
#ɡujud#,#ɡojod#
#hadawiʔ#,#harawiʔ#
#haʔemuʔ#,#haʔmo#
#haʔmuʔ#,#haʔmo#
#hilek#,#hilek#
#hiriɡ#,#hiliɡ#
#hipun#,#hipon#
#ŋuhed#,#hoŋed#
#ipus#,#ipos#
#kalamansiʔ#,#kalamansi#
#kataŋ#,#kataŋ#
#kajasakas#,#kajasakas#
#kajat#,#kajat#
#kajat#,#kajat#
#kedked#,#kedked#
#kulili#,#kolili#
#kutaj#,#kotaj#
#kubalan#,#kovaxan#
#kubut#,#kovot#
#lilit#,#lilit#
#linak#,#linak#
#dudun#,#lolon#
#man#,#man#
#maruŋɡaj#,#maroŋɡaj#
#nakem#,#nakem#
#nau#,#nawo#
#umah#,#omah#
#unuŋ#,#onoŋ#
#urit#,#orit#
#papaɡ#,#papaɡ#
#parek#,#parek#
#pasuʔ#,#paso#
#pataw#,#pataw#
#paluŋ#,#paxoŋ#
#pajpaj#,#pajpaj#
#peɡpeɡ#,#peɡpeɡ#
#piseŋi#,#pisɲi#
#pisŋi#,#pisɲi#
#pusek#,#posek#
#pusit#,#posit#
#pusiŋ#,#posiɲ#
#pulaw#,#poxaw#
#puŋan#,#poŋan#
#puŋus#,#poŋos#
#dakel#,#rakox#
#dawat#,#rawat#
#rawaŋ#,#rawaŋ#
#desdes#,#resdes#
#riak#,#riak#
#dilas#,#rilas#
#dukduk#,#rokdok#
#dulit#,#rolit#
#sadsad#,#sadsad#
#sakeb#,#sakeb#
#samsam#,#samsam#
#sapad#,#sapad#
#sapat#,#sapat#
#sabaŋ#,#savaŋ#
#sabunut#,#savonot#
#sabuŋ#,#savoŋ#
#sawaj#,#sawaj#
#salakeb#,#saxakeb#
#sabelaj#,#saxbaj#
#sablaj#,#saxbaj#
#salet#,#saxet#
#saŋi#,#saɲi#
#seledaŋ#,#sexdaŋ#
#seldaŋ#,#sexdaŋ#
#siam#,#siam#
#siluʔ#,#silo#
#simaʔ#,#sima#
#sukaj#,#sokaj#
#sauŋ#,#sooŋ#
#sulsul#,#soxsox#
#suŋit#,#soɲit#
#taʔ#,#ta#
#takad#,#takad#
#tapiʔ#,#tapi#
#taptap#,#taptap#
#tarajtaj#,#tarajtaj#
#tadʒip#,#tarip#
#tatus#,#tatos#
#tajaʔ#,#taja#
#taŋaj#,#taŋaj#
#taŋedan#,#taŋdan#
#taŋdan#,#taŋdan#
#taŋen#,#taŋen#
#taŋen#,#taŋen#
#taŋuʔ#,#taŋo#
#tiwatiw#,#tiwatiw#
#tiwtiw#,#tiwtiw#
#tiŋab#,#tiɲab#
#tiʔepas#,#tiʔpas#
#tiʔpas#,#tiʔpas#
#tukal#,#tokax#
#tulaj#,#tolaj#
#tunaw#,#tonaw#
#tulduʔ#,#tonɡdo#
#tudem#,#torem#
#tudul#,#torox#
#bahaj#,#vahaj#
#bakes#,#vakes#
#balinu#,#valino#
#balitiʔ#,#valiti#
#baliweswes#,#valiweswes#
#banal#,#vanax#
#banisah#,#vanisah#
#barit#,#varit#
#balud#,#vaxod#
#basula#,#vaxosa#
#baŋaʔ#,#vaŋa#
#batiŋ#,#vaʔtiɲ#
#bikeladʒ#,#vichlad#
#bikladʒ#,#vichlad#
#bitu#,#vito#
#bukelad#,#vokxad#
#buklad#,#vokxad#
#bunuŋ#,#vonoŋ#
#buŋetut#,#vontot#
#buŋtut#,#vontot#
#budʒas#,#voras#
#bulbul#,#voxbox#
#bulud#,#voxod#
#bujuk#,#vojok#
#buŋetut#,#voŋtot#
#buŋtut#,#voŋtot#
#weswes#,#weswes#
#wiwi#,#wiwi#
#laɡu#,#xaɡo#
#lamun#,#xamon#
#lanes#,#xanes#
#lanut#,#xanot#
#lapuŋ#,#xapoŋ#
#labas#,#xavas#
#labit#,#xavit#
#laŋlaŋ#,#xaŋxaŋ#
#ludlud#,#xodxod#
#lukesuh#,#xoksoh#
#luksuh#,#xoksoh#
#lupes#,#xopes#
#lutaʔ#,#xota#
#lutab#,#xotab#
#lutek#,#xotek#
#lubaj#,#xovaj#
#lubaŋ#,#xovaŋ#
#rubaŋ#,#xovaŋ#
#lubid#,#xovid#
#ŋaniʔ#,#ŋani#
#ŋarab#,#ŋarab#
#ŋadʒes#,#ŋares#
