input,output
#betek#,#abtek#
#denet#,#adnet#
#aɡum#,#aɡom#
#bakes#,#akes#
#haʔemuʔ#,#amo#
#haʔmuʔ#,#amo#
#anam#,#anam#
#ananaj#,#ananaj#
#anajup#,#anajop#
#alem#,#aom#
#apatut#,#apatot#
#hadawiʔ#,#arai#
#sauŋ#,#asoŋ#
#atubaŋ#,#atovaŋ#
#hatuŋ#,#atoŋ#
#abaka#,#avaka#
#labas#,#avas#
#abilus#,#avios#
#basula#,#avosa#
#hawaw#,#awaw#
#bulbul#,#boboh#
#kimit#,#cimit#
#ʔatipulu#,#cipoo#
#deŋdeŋ#,#deŋdeŋ#
#ɡawed#,#ɡaod#
#ɡunaj#,#ɡonaj#
#hilap#,#ilap#
#hilek#,#ilek#
#hipun#,#ipon#
#ipus#,#ipus#
#diʔ#,#dʒi#
#kajat#,#kalat#
#kanadem#,#kanarem#
#kataŋ#,#kataŋ#
#kedked#,#kedked#
#kulili#,#kolili#
#kubalan#,#kovahan#
#lapu#,#lapo#
#liketaw#,#liktaw#
#liktaw#,#liktaw#
#linak#,#linak#
#liŋaj#,#liŋaj#
#dulit#,#lolit#
#nakem#,#nakem#
#lubaj#,#ovaj#
#rubaŋ#,#ovaŋ#
#lubid#,#ovid#
#palit#,#palit#
#parek#,#parek#
#pataw#,#pataw#
#peɡpeɡ#,#peɡpeɡ#
#piseŋi#,#pisŋi#
#pisŋi#,#pisŋi#
#pudpud#,#podpod#
#dakel#,#rako#
#sakeb#,#sakeb#
#saud#,#saod#
#sapad#,#sapad#
#sapat#,#sapat#
#sapupu#,#sapopo#
#sabuŋ#,#savoŋ#
#saŋi#,#saŋi#
#siam#,#siam#
#siluʔ#,#silo#
#simsim#,#simsim#
#subu#,#sovo#
#suŋit#,#soŋit#
#taʔ#,#ta#
#talaba#,#talava#
#tapiʔ#,#tapi#
#tatus#,#tatos#
#taŋaj#,#taŋaj#
#taŋedan#,#taŋdan#
#taŋdan#,#taŋdan#
#taŋen#,#taŋen#
#taŋuʔ#,#taŋo#
#taŋtaŋ#,#taŋtaŋ#
#tulduʔ#,#todo#
#tulud#,#tood#
#tudul#,#toro#
#tubuj#,#tovoj#
#baɡiat#,#vaɡiat#
#baɡut#,#vaɡot#
#balitiʔ#,#valici#
#balinu#,#valino#
#banisah#,#vanisa#
#balud#,#vaod#
#baŋaʔ#,#vaŋa#
#bikeladʒ#,#vilad#
#bikladʒ#,#vilad#
#bunuŋ#,#vonoŋ#
#bulud#,#vood#
#dudun#,#zozon#
#ŋadʒes#,#ŋares#
#ŋatu#,#ŋato#
#ŋina#,#ŋina#
