input,output
#ʔabu#,#abo#
#ʔekʔek#,#akʔak#
#ʔaledʒaw#,#aldaw#
#ampaw#,#ampaw#
#ʔamihan#,#amihan#
#aɲuliŋ#,#anuliŋ#
#ʔanahaw#,#anahaw#
#ʔaninu#,#anino#
#ʔanitu#,#anito#
#epat#,#apat#
#epus#,#apos#
#ʔampus#,#apos#
#ʔapus#,#apos#
#ʔasu#,#aso#
#ʔeta#,#ata#
#ʔeti#,#ati#
#ʔatep#,#atop#
#ʔetut#,#atot#
#babaʔ#,#babaʔ#
#betas#,#baɡtas#
#bahaʔ#,#bahaʔ#
#bakbak#,#bakbak#
#baliw#,#baljo#
#balaj#,#balaj#
#balik#,#balik#
#balu#,#balo#
#baludʒ#,#balod#
#baseʔ#,#basaʔ#
#batu#,#bato#
#batu#,#bato#
#batuk#,#batok#
#baɡeʔaŋ#,#baʔɡaŋ#
#bibi#,#bibi#
#bitbit#,#bitbit#
#bitik#,#bitik#
#bities#,#bitis#
#bituka#,#bituka#
#biŋkuŋ#,#biŋkoŋ#
#bubun#,#bubon#
#bubuŋ#,#buboŋ#
#budbud#,#budbod#
#buhek#,#buhok#
#bukbuk#,#bukbok#
#bukbuk#,#bukbok#
#buka#,#buka#
#bukal#,#bukal#
#buŋkas#,#bukas#
#bukas#,#bukas#
#bukuh#,#buko#
#bulah#,#bula#
#bulati#,#bulate#
#buliʔ#,#buliʔ#
#bulud#,#bulod#
#buluŋ#,#buloŋ#
#bunbun#,#bumbon#
#bunbun#,#bunbon#
#buntut#,#buntot#
#bunut#,#bunot#
#buri#,#buri#
#busbus#,#busbos#
#butbut#,#butbot#
#buʔbuʔ#,#buʔboʔ#
#buʔeni#,#buʔni#
#buʔaja#,#buʔaja#
#bahaw#,#bahaw#
#baŋun#,#baŋon#
#baʔak#,#baʔak#
#buŋkul#,#bukol#
#bulan#,#bulan#
#buta#,#buta#
#butuʔ#,#butoʔ#
#buŋa#,#buŋa#
#dapdap#,#dapdap#
#dapan#,#dapan#
#dateŋ#,#datoŋ#
#daŋdaŋ#,#daŋdaŋ#
#dekdek#,#dukdok#
#deket#,#dukot#
#dukuʔ#,#dukoʔ#
#duha#,#duwa#
#deŋan#,#duŋan#
#dahun#,#dahon#
#zalan#,#dalan#
#daʔan#,#daʔan#
#daʔu#,#daʔo#
#dilaʔ#,#dilaʔ#
#ɡatel#,#ɡatol#
#ɡawaj#,#ɡawaj#
#heban#,#haban#
#hezam#,#hadam#
#hadʒek#,#hadok#
#hemis#,#hamis#
#heɲaw#,#hanaw#
#hapedʒiʔ#,#hapdiʔ#
#hapedʒes#,#hapdos#
#hasek#,#hasok#
#hejup#,#hajop#
#heʔeɡuk#,#haʔɡok#
#huj#,#hoj#
#udehi#,#huri#
#hakut#,#hakot#
#hapin#,#hapin#
#hawak#,#hawak#
#ʔahelu#,#haʔlu#
#hipaʔ#,#hipaʔ#
#hisuʔ#,#hisoʔ#
#hituʔ#,#hitoʔ#
#hulidʒ#,#hulid#
#hemaj#,#humaj#
#huni#,#huni#
#hutek#,#hutok#
#ibah#,#iba#
#ina#,#ina#
#inum#,#inom#
#ʔio#,#io#
#ʔipit#,#ipit#
#ʔitem#,#itom#
#ʔitʔit#,#itʔit#
#ka#,#ka#
#kamuniŋ#,#kamuniŋ#
#kamet#,#kamot#
#kanap#,#kanap#
#kiₐ#,#ki#
#kiliŋ#,#kiliŋ#
#kebkeb#,#kubkob#
#kukuh#,#kuko#
#kemel#,#kumol#
#kurut#,#kurot#
#kahiw#,#kahoj#
#kiput#,#kipot#
#kunkun#,#kunkun#
#kureʔit#,#kurit#
#kurʔit#,#kurit#
#kutu#,#kuto#
#lawi#,#lawi#
#laŋkaw#,#laŋkaw#
#likes#,#likos#
#luas#,#luwas#
#luaʔ#,#luwaʔ#
#labi#,#labi#
#lakadʒ#,#lakad#
#lalu#,#lalona#
#laluŋ#,#laloŋ#
#lamun#,#lamon#
#lawaʔ#,#lawaʔ#
#laŋaw#,#laŋaw#
#laŋit#,#laŋit#
#laʔia#,#laʔja#
#likuʔ#,#likoʔ#
#luheʔ#,#luhaʔ#
#luka#,#luka#
#lukut#,#lukot#
#lumut#,#lumot#
#luŋkas#,#luŋkas#
#lukas#,#luŋkas#
#mamaʔ#,#mamaʔ#
#manuk#,#manok#
#mata#,#mata#
#maŋa#,#maŋa#
#na#,#na#
#ɲamuk#,#namok#
#nateŋ#,#natoŋ#
#neknek#,#nuknok#
#ɲamit#,#namit#
#nanaʔ#,#nanaʔ#
#nara#,#nara#
#natad#,#natad#
#ɲatuʔ#,#natoʔ#
#nipaʔ#,#nipaʔ#
#nituʔ#,#nitoʔ#
#pak#,#pak#
#paladʒ#,#palad#
#palaʔpaʔ#,#palaʔpaʔ#
#paliŋ#,#paliŋ#
#paŋedan#,#pandan#
#paŋedan#,#paŋdan#
#paniki#,#paniki#
#pasaʔan#,#paʔsan#
#pikit#,#pikit#
#pilaʔ#,#pilaʔ#
#pula#,#pula#
#pulut#,#pulot#
#pudun#,#puron#
#putput#,#putpot#
#putiʔ#,#putiʔ#
#puʔun#,#puʔon#
#pahuʔ#,#pahoʔ#
#panaw#,#panaw#
#puket#,#pukot#
#puʔun#,#punoʔ#
#pusedʒ#,#pusod#
#pusuʔ#,#pusoʔ#
#putat#,#putat#
#rikas#,#rikas#
#saɡu#,#saɡo#
#sakaj#,#sakaj#
#sakaŋ#,#sakaŋ#
#sawa#,#sawa#
#saŋa#,#saŋa#
#sisi#,#sisi#
#salaʔ#,#salaʔ#
#saruk#,#saruk#
#sinduk#,#sidok#
#siduk#,#sidok#
#sitsit#,#sitsit#
#siwaŋ#,#siwaŋ#
#sukul#,#sukol#
#sudu#,#suro#
#taliŋa#,#taliŋa#
#tambak#,#tambak#
#tanem#,#tanom#
#tapel#,#tapol#
#tazem#,#tarom#
#taŋkas#,#taŋkas#
#taŋeladʒ#,#taŋlad#
#taŋad#,#taŋad#
#teŋaʔ#,#taŋaʔ#
#taʔepil#,#taʔpil#
#taʔpil#,#taʔpil#
#taʔun#,#taʔon#
#tiktik#,#tiktik#
#tiŋtiŋ#,#tiŋtiŋ#
#tiŋah#,#tiŋa#
#tebuh#,#tubo#
#tuli#,#tuli#
#tumbak#,#tumbak#
#tabuʔ#,#taboʔ#
#talu#,#talo#
#tamaʔ#,#tamaʔ#
#tapa#,#tapa#
#tasik#,#tasik#
#tau#,#tawo#
#taŋɡa#,#taŋɡa#
#taŋis#,#taŋis#
#tubuʔ#,#tubuʔ#
#tumbuʔ#,#tubuʔ#
#tuhud#,#tuhod#
#tulus#,#tulos#
#tumah#,#tuma#
#ʔubudʒ#,#ubod#
#ʔelaŋ#,#ulaŋ#
#uliʔ#,#uliʔ#
#ʔulun#,#ulon#
#umbaw#,#umbaw#
#ʔuma#,#uma#
#ʔuntu#,#unto#
#ʔuzan#,#uran#
#uak#,#uwak#
#uj#,#uj#
#wakas#,#wakas#
#wakat#,#wakat#
#akak#,#akak#
#ʔalun#,#alon#
#ʔanih#,#ani#
#ʔanit#,#anit#
#iak#,#iak#
#ihiʔ#,#ihiʔ#
#ʔilaw#,#ilaw#
#ʔipil#,#ipil#
#iŋat#,#iŋat#
#ʔuban#,#uban#
#ʔubi#,#ubi#
#uduŋ#,#udoŋ#
#ʔulin#,#ulin#
#ʔuledʒ#,#ulod#
#unah#,#una#
#ʔunus#,#unos#
#ʔutaŋ#,#utaŋ#
#ŋadʒan#,#ŋaran#
#ŋaŋa#,#ŋaŋa#
#ŋisi#,#ŋisi#
