input,output
#aja#,#aea#
#ʔabu#,#afu#
#amax#,#ama#
#ami#,#ami#
#ʔanibuŋ#,#anifuŋ#
#asu#,#asu#
#aku#,#aʔu#
#babuj#,#bafu#
#batux#,#batu#
#batux#,#fatu#
#beties#,#betis#
#bituʔen#,#bintun#
#buʔaja#,#boea#
#buʔaja#,#foea#
#buaʔ#,#bua#
#buluʔ#,#bulu#
#buluʔ#,#fulu#
#buŋa#,#buŋo#
#daki#,#dai#
#daki#,#daxi#
#di#,#di#
#dilaʔ#,#dila#
#belaʔ#,#fela#
#beli#,#feli#
#ia#,#ia#
#piliʔ#,#ilix#
#ina#,#ina#
#isi#,#isi#
#pitu#,#ito#
#pitu#,#itu#
#lima#,#lima#
#mamah#,#mamaʔ#
#manuk#,#manoʔ#
#enem#,#nem#
#walu#,#olu#
#paheku#,#paku#
#depah#,#rəpa#
#sikux#,#siʔu#
#tubah#,#tufa#
#tuzuʔ#,#turu#
#telu#,#təlu#
#telu#,#təlo#
#ʔuaj#,#uae#
#ʔuaj#,#ue#
#ʔuluh#,#ulu#
#puluʔ#,#ulu#
#ʔumaŋ#,#umaŋ#
#ʔudaŋ#,#uraŋ#
#utaʔ#,#uta#
#peɲu#,#əno#
