input,output
#aba#,#aba#
#ambet#,#abet#
#ʔabud#,#abod#
#adu#,#ado#
#aŋkat#,#akat#
#ʔalaŋ#,#alaŋ#
#alub#,#alob#
#hampir#,#ampir#
#aŋeceŋ#,#anseŋ#
#aŋceŋ#,#anseŋ#
#apid#,#apid#
#ʔaruʔan#,#aroʔan#
#alud#,#aror#
#ʔalesem#,#asem#
#ataŋ#,#ataŋ#
#ataʔ#,#ataʔ#
#hawan#,#awan#
#awi#,#awi#
#ʔajaɡ#,#ajaɡ#
#ajak#,#ajak#
#ʔajam#,#ajam#
#aŋehud#,#aŋod#
#aŋhud#,#aŋod#
#ba#,#ba#
#balbal#,#babal#
#basbas#,#babas#
#babaw#,#babaw#
#babaʔ#,#babaʔ#
#baɡaj#,#baɡaj#
#baɡuʔ#,#baɡoʔ#
#bakat#,#bakat#
#bakehaw#,#bakaw#
#baladaw#,#baladaw#
#balanak#,#balanak#
#balaʔ#,#balaʔ#
#baleŋ#,#baleŋ#
#baliŋ#,#baliŋ#
#balunuʔ#,#balonoʔ#
#bantal#,#bantal#
#bantas#,#bantas#
#baras#,#baras#
#baraŋaj#,#baraŋaj#
#bacak#,#basak#
#bacuk#,#basok#
#basuŋ#,#basoŋ#
#bataʔ#,#bataʔ#
#baŋa#,#baŋa#
#baŋbaŋ#,#baŋbaŋ#
#baŋiʔ#,#baŋiʔ#
#kabat#,#baŋkat#
#baŋkaw#,#baŋkaw#
#badʒbadʒ#,#bebad#
#bekadʒ#,#bekad#
#bekadʒ#,#bekar#
#belekas#,#bekas#
#benben#,#bemben#
#berit#,#berit#
#beŋ#,#beŋ#
#bekadʒ#,#beŋkar#
#bilalaŋ#,#bilalaŋ#
#bilaʔ#,#bilaʔ#
#bidaŋ#,#biraŋ#
#biŋkaj#,#biŋkaj#
#biŋkis#,#biŋkis#
#biʔaŋ#,#biʔaŋ#
#buduk#,#bodok#
#buɡar#,#boɡar#
#buɡis#,#boɡis#
#buhis#,#bois#
#bukaw#,#bokaw#
#bukaʔ#,#bokaʔ#
#bulaŋ#,#bolaŋ#
#buleŋ#,#boloŋ#
#buŋbuŋ#,#bomboŋ#
#bundak#,#bondak#
#budiŋ#,#boriŋ#
#busuŋ#,#bosoŋ#
#butas#,#botas#
#butiti#,#botiti#
#buŋaw#,#boŋaw#
