input,output
#bakaŋ#,#bakaŋ#
#bakaŋ#,#bakaŋ#
#dakep#,#dakop#
#danaw#,#danaw#
#daŋdaŋ#,#daŋdaŋ#
#demdem#,#dumdom#
#depah#,#dupa#
#zalan#,#dalan#
#dilaʔ#,#dilaʔ#
#kaen#,#kaon#
#kawil#,#kawil#
#kilala#,#kilala#
#kilala#,#kilala#
#lahud#,#lawod#
#lima#,#lima#
#lawaʔ#,#lawaʔ#
#laŋaw#,#laŋaw#
#manuk#,#manok#
#ni#,#ni#
#pa#,#pa#
#pakpak#,#pakpak#
#paen#,#paon#
#piliʔ#,#piliʔ#
#pidʒax#,#pira#
#pitu#,#pito#
#paʔa#,#paʔa#
#punaj#,#punaj#
#sabsab#,#sabsab#
#si#,#si#
#sikux#,#siko#
#suksuk#,#suksok#
#sikux#,#siko#
#susu#,#suso#
#telu#,#tulo#
#tuduʔ#,#turoʔ#
#ŋilu#,#ŋilo#
#ŋadʒan#,#ŋaran#
#ŋipen#,#ŋipon#
