input,output
#abat#,#abat#
#abaj#,#abaj#
#ʔabut#,#abut#
#araj#,#aɡaj#
#araj#,#araj#
#alaɡad#,#alaɡad#
#abidʒaj#,#ambilaj#
#amuma#,#amuma#
#apuj#,#apuj#
#atubaŋ#,#atubaŋ#
#ʔaŋesu#,#aŋsu#
#ʔaŋsu#,#aŋsu#
#aŋətad#,#aŋtad#
#aŋtad#,#aŋtad#
#ʔaŋetedʒ#,#aŋtud#
#ʔaŋtedʒ#,#aŋtud#
#baɡesak#,#baɡsak#
#baɡsak#,#baɡsak#
#bahen#,#bahun#
#baketin#,#baktin#
#balikutkut#,#balikutkut#
#balikid#,#balikid#
#balat#,#balat#
#balikis#,#balikis#
#balikes#,#balikus#
#balutu#,#balutu#
#banaba#,#banaba#
#baranban#,#banban#
#baranban#,#balanban#
#banehed#,#banhud#
#banhed#,#banhud#
#baleɲaw#,#banlaw#
#balɲaw#,#banlaw#
#bantuɡ#,#bantuɡ#
#basal#,#basal#
#bateŋ#,#batuŋ#
#baʔuɡ#,#bauɡ#
#binuŋa#,#binuŋa#
#bisibis#,#bisibis#
#bitin#,#bitin#
#buɡesuk#,#buɡsuk#
#buɡsuk#,#buɡsuk#
#bukelad#,#buklad#
#buklad#,#buklad#
#bukenul#,#buknul#
#buknul#,#buknul#
#buketut#,#buktut#
#buktut#,#buktut#
#bulalakaw#,#bulalakaw#
#bulalakaw#,#bulalakaw#
#bulbul#,#bulbul#
#bulilit#,#bulilit#
#bulalakaw#,#bulakaw#
#busiʔsiʔ#,#busiʔsiʔ#
#besekadʒ#,#buskad#
#beskadʒ#,#buskad#
#besekaɡ#,#buskaɡ#
#beskaɡ#,#buskaɡ#
#busuaŋ#,#buswaŋ#
#butakal#,#butakal#
#buti#,#buti#
#betek#,#butuk#
#bujbuj#,#bujbuj#
#bujuɡ#,#bujuɡ#
#beŋat#,#buŋat#
#buŋuran#,#buŋulan#
#buŋuran#,#buluŋan#
#beŋeʔaw#,#buŋʔaw#
#beŋʔaw#,#buŋʔaw#
#buʔak#,#buʔak#
#babad#,#babad#
#bahiʔ#,#bahiʔ#
#basaɡ#,#basaɡ#
#basi#,#basi#
#baʔuɡ#,#bauɡ#
#bawiʔ#,#bawiʔ#
#baŋil#,#baŋil#
#bilaŋ#,#bilaŋ#
#bitaj#,#bitaj#
#bitin#,#bitin#
#bitu#,#bitu#
#biŋat#,#biŋat#
#bunal#,#bunal#
#bunut#,#bunut#
#butil#,#butil#
#butuj#,#butuj#
#buʔuŋ#,#buʔuŋ#
#daldal#,#daldal#
#dalaɡ#,#dalaɡ#
#dalaɡan#,#dalaɡan#
#dalisaj#,#dalisaj#
#dalupaŋ#,#dalupaŋ#
#dapu#,#dapu#
#dapilus#,#dapilus#
#duɡemun#,#duɡmun#
#duɡmun#,#duɡmun#
#dukduk#,#dukduk#
#dulem#,#dulum#
#desdes#,#dusdus#
#dabuk#,#dabuk#
#dabuŋ#,#dabuŋ#
#daɡesaʔ#,#daɡsaʔ#
#daɡsaʔ#,#daɡsaʔ#
#daliʔ#,#daliʔ#
#dapak#,#dapak#
#dapat#,#dapat#
#dapat#,#dapat#
#daup#,#daup#
#dawat#,#dawat#
#dajap#,#dajap#
#dajaw#,#dajaw#
#daŋaw#,#daŋaw#
#duhul#,#duhul#
#dudun#,#dulon#
#duluk#,#duluk#
#dulut#,#dulut#
#dujan#,#dujan#
#ɡiwaŋ#,#ɡiwaŋ#
#ɡelɡel#,#ɡulɡul#
#ɡetɡet#,#ɡutɡut#
#ɡabi#,#ɡabi#
#ɡanut#,#ɡanut#
#ɡasaŋ#,#ɡasaŋ#
#ɡaʔud#,#ɡaud#
#ɡubat#,#ɡubat#
#ɡulis#,#ɡulis#
#habhab#,#habhab#
#habel#,#habul#
#halhal#,#halhal#
#hambuɡ#,#hambuɡ#
#hampak#,#hampak#
#haŋad#,#haŋad#
#haŋut#,#haŋut#
#haŋet#,#haŋut#
#hiɡepit#,#hiɡpit#
#hiɡpit#,#hiɡpit#
#hikɲat#,#hiknat#
#hilaw#,#hilaw#
#hilit#,#hilit#
#hebas#,#hubas#
#habas#,#habas#
#harab#,#halab#
#hapun#,#hapun#
#hajep#,#hajup#
#haŋes#,#haŋus#
#hilab#,#hilab#
#hirap#,#hilap#
#hiriɡ#,#hiliɡ#
#hilut#,#hilut#
#hinam#,#hinam#
#hipun#,#hipun#
#hiwaʔ#,#hiwaʔ#
#hiŋak#,#hiŋak#
#hubad#,#hubad#
#hukad#,#hukad#
#huŋut#,#huŋut#
#impas#,#impas#
#iwas#,#iwas#
#iwas#,#iwas#
#iwit#,#iwit#
#iŋʔiiŋ#,#iŋʔiiŋ#
#kabkab#,#kabkab#
#kabelit#,#kablit#
#kablit#,#kablit#
#kabaŋ#,#kabaŋ#
#kabit#,#kabit#
#kabeɡ#,#kabuɡ#
#kalamansiʔ#,#kalamansi#
#kalamansiʔ#,#kalamansiʔ#
#kalatkat#,#kalatkat#
#kalaba#,#kalaba#
#kamaɡuŋ#,#kamaɡuŋ#
#kamandaɡ#,#kamandaɡ#
#kamansi#,#kamansi#
#kamantiɡi#,#kamantiɡi#
#kampi#,#kampi#
#kamia#,#kamja#
#kapus#,#kapus#
#kasili#,#kasili#
#kataŋ#,#kataŋ#
#katuk#,#katuk#
#kajkaj#,#kajkaj#
#kajkaj#,#kalajkaj#
#kaʔiŋ#,#kaiŋ#
#kibkib#,#kibkib#
#kibul#,#kibul#
#kidas#,#kilas#
#kiselap#,#kislap#
#kislap#,#kislap#
#kitaŋ#,#kitaŋ#
#kubkub#,#kubkub#
#kubkub#,#kubkub#
#kubeli#,#kubli#
#kubli#,#kubli#
#keba#,#kuba#
#kubut#,#kubut#
#kubuŋ#,#kubuŋ#
#kulasisi#,#kulasisi#
#kulap#,#kulap#
#kulap#,#kulap#
#kulaŋut#,#kulaŋut#
#kuliliŋ#,#kuliliŋ#
#keleb#,#kulub#
#kumpaj#,#kumpaj#
#kepkep#,#kupkup#
#kupas#,#kupas#
#kupit#,#kupit#
#kutim#,#kutim#
#ketel#,#kutul#
#kujkuj#,#kujkuj#
#kabaɡ#,#kabaɡ#
#kapaw#,#kapaw#
#kapet#,#kaput#
#kapuj#,#kapuj#
#kata#,#kata#
#kati#,#kati#
#kilaw#,#kilaw#
#kimaj#,#kimaj#
#kiwih#,#kiwiʔ#
#kubuʔ#,#kubuʔ#
#kuɲat#,#kunat#
#kutib#,#kutib#
#kujuɡ#,#kujuɡ#
#labaw#,#labaw#
#labit#,#labit#
#labenaw#,#labnaw#
#labnaw#,#labnaw#
#rabenut#,#labnut#
#rabnut#,#labnut#
#labaɡ#,#labaɡ#
#labaɡ#,#labaɡ#
#labat#,#labat#
#labujuʔ#,#labujuʔ#
#laɡlaɡ#,#laɡlaɡ#
#lahus#,#lahus#
#lakatan#,#lakatan#
#lakun#,#lakun#
#lalaŋ#,#lalaŋ#
#lambid#,#lambid#
#lambanuɡ#,#lambanuɡ#
#lambedʒ#,#lambud#
#labedʒ#,#lambud#
#lampas#,#lampas#
#lampas#,#lapas#
#lapedes#,#lapdus#
#lapdes#,#lapdus#
#laplap#,#laplap#
#lapeʔut#,#lapʔut#
#lapʔut#,#lapʔut#
#lapeʔut#,#lapʔut#
#lapʔut#,#lapʔut#
#lasaw#,#lasaw#
#lajlaj#,#lajlaj#
#laʔus#,#laus#
#libak#,#libak#
#libat#,#libat#
#liɡepit#,#liɡpit#
#liɡpit#,#liɡpit#
#liklik#,#liklik#
#limed#,#limud#
#liput#,#liput#
#lituk#,#lituk#
#liŋat#,#liŋat#
#rubaŋ#,#lubaŋ#
#lubaŋ#,#lubaŋ#
#luhud#,#luhud#
#lukluk#,#lukluk#
#lukesuh#,#luksu#
#luksuh#,#luksu#
#luʔekip#,#lukip#
#luʔkip#,#lukip#
#lukub#,#lukub#
#lumuj#,#lumuj#
#luhenaw#,#lunhaw#
#luhnaw#,#lunhaw#
#lepad#,#lupad#
#lesles#,#luslus#
#lusut#,#lusut#
#lua#,#luwa#
#lujluj#,#lujluj#
#luŋebuj#,#luŋbuj#
#luŋbuj#,#luŋbuj#
#labid#,#labid#
#labut#,#labut#
#ladlad#,#ladlad#
#lamaŋ#,#lamaŋ#
#lamun#,#lamun#
#lamuʔ#,#lamuʔ#
#lanut#,#lanut#
#lapi#,#lapi#
#lasaw#,#lasaw#
#lataɡ#,#lataɡ#
#lataj#,#lataj#
#lawaj#,#lawaj#
#rawis#,#lawis#
