input,output
#a#,#a#
#a#,#a#
#aŋkup#,#aɡu#
#ʔatep#,#ato#
#ba#,#ba#
#buta#,#buta#
#daʔani#,#dani#
#pirit#,#firi#
#betak#,#fota#
#kasaw#,#ɡaho#
#kahiw#,#ɡai#
#kamu#,#ɡamu#
#kutu#,#ɡutu#
#sai#,#hai#
#sanu#,#hanu#
#zauʔ#,#hau#
#sapa#,#hava#
#saŋa#,#haŋa#
#siwa#,#hia#
#ʔi#,#i#
#kaka#,#kaka#
#ɡaris#,#kari#
#kuliliŋ#,#kilili#
#liu#,#liu#
#luaʔ#,#lua#
#mama#,#mama#
#manuk#,#manu#
#mata#,#mata#
#miʔmiʔ#,#mimi#
#na#,#na#
#natad#,#nata#
#aɲuliŋ#,#nuli#
#uliʔ#,#oli#
#papan#,#pava#
#bitik#,#pidi#
#bitik#,#piti#
#bukuh#,#puku#
#duha#,#rua#
#sakil#,#saki#
#ziuʔ#,#siu#
#tasik#,#tahi#
#taneʔ#,#tano#
#taŋis#,#taŋi#
#tajtaj#,#tete#
#tindaw#,#tiro#
#tunu#,#tunu#
#ʔuban#,#ufa#
#ʔuzan#,#uha#
#ʔuledʒ#,#ulo#
#ʔulu#,#ulu#
#ʔubi#,#uvi#
#huɲus#,#uɲu#
#panaw#,#vano#
#banua#,#vanua#
#beli#,#voli#
#peɲu#,#voɲu#
#buʔaja#,#vua#
#bulan#,#vula#
#butun#,#vutu#
#ɲamit#,#ɲami#
#ɲamuk#,#ɲamu#
