input,output
#kada#,#ada#
#ʔase#,#ade#
#kasika#,#adia#
#ai#,#ai#
#karaɡwam#,#alaɡa#
#kabe#,#ape#
#ʔasi#,#asi#
#ʔatai#,#atai#
#kaju#,#au#
#basu#,#badu#
#bebe#,#bebe#
#binam#,#bina#
#bobo#,#bobo#
#boi#,#boi#
#bona#,#bona#
#pupuk#,#bubu#
#bubu#,#bubu#
#bubuni#,#bubuni#
#buna#,#buna#
#bunut#,#bunu#
#burul#,#buru#
#sabutu#,#dabutu#
#sasau#,#dadau#
#sake#,#dae#
#dʒalan#,#dala#
#saku#,#dau#
#sau#,#dau#
#sawaŋ#,#dava#
#seasea#,#deadea#
#sipo#,#diho#
#soka#,#doa#
#sosop#,#dodo#
#soŋe#,#doe#
#soɡo#,#doɡo#
#sumu#,#dumu#
#ʔenop#,#eno#
#kedʒu#,#ɡedu#
#kukup#,#ɡuɡu#
#pa#,#ha#
#pa#,#ha#
#papine#,#haahine#
#pasok#,#hado#
#papine#,#hahine#
#banic#,#hani#
#panua#,#hanua#
#paŋoda#,#haoda#
#pica#,#hida#
#pisiko#,#hidio#
#pidʒiko#,#hidio#
#pidʒo#,#hido#
#piso#,#hido#
#pitolon#,#hitolo#
#pose#,#hode#
#ponuʔ#,#honu#
#puaʔ#,#hua#
#buaʔ#,#hua#
#pulan#,#hua#
#pula#,#hua#
#puʔaja#,#huala#
#pulu#,#hui#
#puni#,#huni#
#pukot#,#huo#
#pururuŋ#,#hururu#
#io#,#io#
#kikir#,#iri#
#kwarara#,#karava#
#karut#,#karu#
#kati#,#kasi#
#kaubebe#,#kaubebe#
#kekekeke#,#kekekeke#
#kiwiwi#,#kivivi#
#lababa#,#lababa#
#ladʒe#,#lade#
#ladʒi#,#ladi#
#api#,#lahi#
#aŋin#,#lai#
#ralom#,#lalo#
#laŋo#,#lao#
#lako#,#lao#
#mwadʒar#,#mada#
#mai#,#mai#
#maja#,#mala#
#mama#,#mama#
#mamis#,#mami#
#mamin#,#mami#
#manoŋi#,#manoi#
#manuk#,#manu#
#mate#,#mase#
#muri#,#muri#
#nadi#,#nadi#
#nofo#,#noho#
#nopuʔ#,#nohu#
#ɲoɲu#,#nonu#
#nuse#,#nuse#
#ʔo#,#o#
#oke#,#oe#
#koe#,#oi#
#ʔono#,#ono#
#otok#,#oto#
#pintik#,#pisi#
#bune#,#pune#
#ranum#,#ranu#
#ropa#,#roha#
#rourou#,#rourou#
#rua#,#rua#
#rujuŋ#,#rui#
#ruru#,#ruru#
#tipi#,#sihi#
#tasiwa#,#tadiva#
#tail#,#tai#
#tali#,#tai#
#taliŋa#,#taia#
#taku#,#taku#
#talos#,#talo#
#tani#,#tani#
#tanoʔ#,#tano#
#taŋop#,#tao#
#tubuʔ#,#tubu#
#tupuʔ#,#tubu#
#tubuŋa#,#tubua#
#tupa#,#tuha#
#tua#,#tura#
#ʔunap#,#una#
#ʔuraŋ#,#ura#
#uton#,#uto#
#ʔutup#,#utu#
#kaput#,#ǥahu#
