input,output
#bakehaw#,#bakhaw#
#balian#,#baljan#
#balanak#,#balanak#
#balalantiʔ#,#balantiʔ#
#balantik#,#balatik#
#balatik#,#balatik#
#balatuŋ#,#balatuŋ#
#banban#,#bamban#
#barajeŋ#,#barajuŋ#
#basbas#,#basbas#
#bajawak#,#bajawak#
#baŋa#,#baŋa#
#baŋkaj#,#baŋkaj#
#beken#,#bukun#
#buken#,#bukun#
#beladʒ#,#bulad#
#belatuk#,#bulatuk#
#benuaŋ#,#bunwaŋ#
#buhis#,#buis#
#bakan#,#bakan#
#bali#,#bali#
#balun#,#balun#
#bilin#,#bilin#
#bituk#,#bituk#
#beŋil#,#biŋul#
#bubud#,#bubud#
#buhus#,#buhus#
#bekadʒ#,#bukad#
#bukaw#,#bukaw#
#bulus#,#bulus#
#buŋbuŋ#,#bumbuŋ#
#benaŋ#,#bunaŋ#
#budʒak#,#burak#
#butir#,#butir#
#buja#,#buja#
#buŋbuŋ#,#buŋbuŋ#
#zaʔet#,#daʔut#
#damaj#,#damaj#
#damut#,#damut#
#dapal#,#dapal#
#duŋun#,#duŋun#
#ɡanti#,#ɡanti#
#ɡaliŋ#,#ɡaliŋ#
#ɡilaŋ#,#ɡilaŋ#
#ɡulaj#,#ɡulaj#
#ɡujud#,#ɡujud#
#humbak#,#humbak#
#hiliŋ#,#hiliŋ#
#hujaŋ#,#hujaŋ#
#kabal#,#kabal#
#kaban#,#kaban#
#kaban#,#kaban#
#kalawit#,#kalawit#
#kaliŋ#,#kaliŋ#
#kamaŋi#,#kamaŋi#
#kandis#,#kandis#
#kapis#,#kapis#
#kawiŋ#,#kawiŋ#
#kiŋkiŋ#,#kiŋkiŋ#
#kua#,#kuwa#
#kazaŋ#,#kadaŋ#
#kalat#,#kalat#
#kawaʔ#,#kawaʔ#
#kajab#,#kajab#
#ken#,#kun#
#kutkut#,#kutkut#
#laki#,#laki#
#lakaj#,#laki#
#laŋuj#,#laŋuj#
#lebuɡ#,#lubuɡ#
#lekeb#,#lukub#
#lepuk#,#lupuk#
#labaj#,#labaj#
#lakaŋ#,#lakaŋ#
#lantaŋ#,#lantaŋ#
#lampaw#,#lapaw#
#lapaw#,#lapaw#
#lampaw#,#lapaw#
#lapaw#,#lapaw#
#lawa#,#lawa#
#lajaŋ#,#lajaŋ#
#libut#,#libut#
#lihim#,#lihim#
#lipit#,#lipit#
#leɲedʒ#,#lunud#
#lutuʔ#,#lutuʔ#
#muteʔ#,#mutaʔ#
#paŋpaŋ#,#pampaŋ#
#paspas#,#paspas#
#pantik#,#patik#
#patik#,#patik#
#paʔit#,#paʔit#
#puŋaw#,#puŋaw#
#padaŋ#,#padaŋ#
#pakaw#,#pakaw#
#pajuŋ#,#pajuŋ#
#puŋsu#,#puŋsu#
#rikut#,#rikut#
#rujuŋ#,#rujuŋ#
#sabut#,#sabut#
#sabeʔa#,#sabʔa#
#saŋkeb#,#sakub#
#sakeb#,#sakub#
#salatan#,#salatan#
#salem#,#salum#
#sanduk#,#sanduk#
#sapeled#,#saplud#
#siŋir#,#siŋir#
#cekcek#,#suksuk#
#sumpaʔ#,#sumpaʔ#
#suʔit#,#suwit#
#sabuŋ#,#sabuŋ#
#saɡa#,#saɡa#
#salin#,#salin#
#sama#,#sama#
#sampuk#,#sampuk#
#sapuk#,#sampuk#
#samek#,#samuk#
#cawi#,#sawi#
#sajaŋ#,#sajaŋ#
#siʔedu#,#siduʔ#
#siɡaj#,#siɡaj#
#siraŋ#,#siraŋ#
#siduŋ#,#siruŋ#
#sulaŋ#,#sulaŋ#
#sulsul#,#sulsul#
#suruŋ#,#suluŋ#
#sepaʔ#,#supaʔ#
#sendet#,#surut#
#seŋeʔaw#,#suŋaw#
#seŋʔaw#,#suŋaw#
#suŋu#,#suŋu#
#taʔebaŋ#,#tabʔaŋ#
#taʔbaŋ#,#tabʔaŋ#
#takelub#,#taklub#
#taklub#,#taklub#
#takup#,#takup#
#timbaŋ#,#timbaŋ#
#tumpuk#,#tumpuk#
#tuad#,#tuwad#
#tuŋaw#,#tuŋaw#
#tabas#,#tabas#
#tamban#,#tamban#
#tambid#,#tambid#
#tabid#,#tambid#
#tambeŋ#,#tambuŋ#
#tapal#,#tapal#
#tapaj#,#tapaj#
#tadu#,#taru#
#taeb#,#taʔub#
#tubeliʔ#,#tubli#
#tubliʔ#,#tubli#
#tulad#,#tulad#
#wasaj#,#wasaj#
#awat#,#awat#
#ʔilaɡ#,#ilaɡ#
#ilu#,#ilu#
#ʔinit#,#init#
#abuat#,#ʔabuwat#
#aba#,#ʔaba#
#ʔalat#,#ʔalat#
#amak#,#ʔamak#
#anabu#,#ʔanabu#
#anaŋ#,#ʔanaŋanaŋ#
#ʔantatadu#,#ʔantataru#
#ʔalesem#,#ʔaslum#
#ʔajaɡ#,#ʔajaɡ#
#insan#,#ʔinsan#
#huzam#,#ʔudam#
#uɡaliʔ#,#ʔuɡaliʔ#
#uhaʔ#,#ʔuhaʔ#
#ulila#,#ʔulila#
#ʔepah#,#ʔupa#
#ʔudipen#,#ʔuripun#
#abat#,#ʔabat#
#amat#,#ʔamat#
#ʔanuʔus#,#ʔanus#
#ati#,#ʔati#
#utuŋ#,#ʔutuŋ#
