input,output
#ʔambawaŋ#,#abawaŋ#
#ʔabaŋ#,#abaŋ#
#ʔajam#,#aeam#
#ʔalesem#,#asem#
#ʔaseŋ#,#aseŋ#
#ʔawis#,#awi#
#baɡuʔ#,#bahuʔ#
#baɡuʔ#,#baxuʔ#
#bakat#,#bakad#
#balanak#,#balanaʔ#
#balut#,#balud#
#balulaŋ#,#balulaŋ#
#bantal#,#bantal#
#bantal#,#fantal#
#baŋkaj#,#baŋke#
#benaŋ#,#benaŋ#
#benem#,#benem#
#betiʔ#,#betiʔ#
#bilalaŋ#,#bilalaŋ#
#biluɡ#,#biluɡ#
#buled#,#buleʔ#
#bajawak#,#beawaʔ#
#bajawak#,#feawaʔ#
#daledʒ#,#daloɡ#
#ʔeluk#,#eluʔ#
#eŋik#,#eŋiʔ#
#benem#,#fenem#
#bentut#,#fetud#
#biʔas#,#fias#
#ila#,#ila#
#inem#,#inəm#
#lalatu#,#lalatu#
#lekeb#,#loŋkob#
#lunas#,#lunas#
#padaŋ#,#padaŋ#
#paku#,#paku#
#palis#,#palis#
#putik#,#putiʔ#
#calapaʔ#,#salapa#
#sidʒem#,#sixəm#
#senduk#,#səduʔ#
#taŋaʔ#,#taŋaʔ#
#timbalaŋ#,#timbalaŋ#
#tuŋaw#,#tuŋaw#
#uzi#,#udʒi#
#kemkem#,#xeŋkem#
#itik#,#etiʔ#
