input,output
#a#,#a#
#ʔahelu#,#alu#
#anak#,#ana#
#apa#,#apa#
#hapuj#,#api#
#hapun#,#apu#
#ʔataj#,#ate#
#ʔabu#,#avu#
#huadʒi#,#azi#
#ba#,#ba#
#bak#,#ba#
#badiʔ#,#badi#
#baʔaɡi#,#baɡi#
#panas#,#bana#
#panaw#,#bano#
#paraʔu#,#barau#
#baseʔ#,#basa#
#bantiŋ#,#bati#
#bezak#,#beda#
#belaŋ#,#bela#
#betas#,#beta#
#betus#,#betu#
#beŋaʔ#,#beŋa#
#beŋit#,#beŋi#
#beŋis#,#beŋi#
#bakbak#,#bhabha#
#bali#,#bhali#
#baliw#,#bhale#
#betbet#,#bhebhe#
#beŋkas#,#bheka#
#belat#,#bhela#
#becit#,#bhesi#
#beŋaʔ#,#bheŋa#
#buhat#,#bhua#
#bubuŋ#,#bhubhu#
#bunbun#,#bhubhu#
#biʔak#,#biʔa#
#buaʔ#,#bua#
#buhat#,#bua#
#bukbuk#,#bubhu#
#bubuʔ#,#bubu#
#bukuh#,#buku#
#burit#,#buri#
#daʔan#,#daa#
#daŋkaʔ#,#daka#
#talaʔ#,#dala#
#teked#,#deke#
#zuŋkuk#,#duku#
#heban#,#eba#
#empu#,#ebu#
#empu#,#epu#
#ema#,#ema#
#emit#,#emi#
#ʔisaʔ#,#esi#
#ebuk#,#evu#
#bahi#,#fai#
#betas#,#feta#
#buhek#,#fu#
#bunut#,#funu#
#abuʔaŋ#,#fuʔa#
#ɡaris#,#ɡari#
#eɡik#,#ɡi#
#imbuk#,#ibu#
#imbu#,#ibu#
#ibuk#,#ibu#
#inzak#,#idha#
#hikan#,#ika#
#hiket#,#ike#
#ʔilaw#,#ila#
#ima#,#ima#
#ima#,#lima#
#ina#,#ina#
#ʔina#,#ine#
#inum#,#inu#
#ʔiuk#,#io#
#ʔimpun#,#ipu#
#ʔipun#,#ipu#
#hipun#,#ipu#
#ʔiris#,#iri#
#ʔitem#,#ite#
#ituk#,#itu#
#iut#,#iu#
#ʔiuŋ#,#iu#
#kambur#,#kabhu#
#kazaŋ#,#kadza#
#kahiw#,#kadzu#
#kendal#,#kedha#
#kelaʔ#,#kela#
#kepuk#,#kepu#
#akerahaʔ#,#kera#
#kinzak#,#kida#
#kizak#,#kida#
#kilat#,#kila#
#kima#,#kima#
#kur#,#ku#
#kumis#,#kumi#
#kusu#,#kusu#
#kutu#,#kutu#
#lambak#,#laba#
#labak#,#laba#
#lateŋ#,#lade#
#lasuʔ#,#lasu#
#laʔia#,#lea#
#lekas#,#leka#
#leŋkaʔ#,#leka#
#lekaʔ#,#leka#
#ʔaledʒaw#,#leza#
#liaŋ#,#lia#
#lilin#,#lili#
#lumut#,#lumu#
#mamaʔ#,#mama#
#mama#,#mama#
#manuk#,#manu#
#mata#,#mata#
#mimis#,#mimi#
#miɲak#,#mina#
#nakaw#,#naka#
#naŋa#,#naŋa#
#naŋuj#,#naŋu#
#paniki#,#niki#
#anipa#,#nipa#
#nipaj#,#nipa#
#nipis#,#nipi#
#nituʔ#,#nitu#
#ʔanitu#,#nitu#
#nusa#,#nusa#
#ʔu#,#o#
#ʔubus#,#ofu#
#ʔulu#,#olo#
#upus#,#opo#
#hutek#,#ote#
#huj#,#oe#
#paʔa#,#paa#
#paladʒ#,#pala#
#palu#,#palu#
#panaj#,#pane#
#panaw#,#pano#
#pihpih#,#pipi#
#pusuʔ#,#pusu#
#pusedʒ#,#puse#
#puʔun#,#puu#
#dapet#,#rape#
#datu#,#ratu#
#remek#,#reme#
#ludaʔ#,#rura#
#siksik#,#sisi#
#suluʔ#,#sulu#
#sumpit#,#supi#
#talih#,#tali#
#taneʔ#,#tana#
#taris#,#tari#
#tawa#,#tawa#
#taʔi#,#taʔi#
#tenzeɡ#,#tede#
#tendek#,#tede#
#tenzeɡ#,#tede#
#tedek#,#tede#
#teɡaŋ#,#teɡa#
#teka#,#teka#
#telaʔ#,#tela#
#tebuh#,#tevu#
#teŋuʔ#,#teŋu#
#ʔatimun#,#timu#
#tidem#,#tiro#
#tuʔah#,#tua#
#tumah#,#tuma#
#tuna#,#tuna#
#tunu#,#tunu#
#turis#,#turi#
#tuduŋ#,#turu#
#ubuŋ#,#ubu#
#uduŋ#,#udhu#
#uduʔ#,#udu#
#ʔuzan#,#udza#
#ʔuzan#,#uza#
#huj#,#ui#
#ʔulin#,#uli#
#ʔulu#,#ulu#
#ʔulun#,#ulu#
#ʔuledʒ#,#ule#
#ʔuma#,#uma#
#ʔunedʒ#,#une#
#upaʔ#,#upa#
#umpu#,#upu#
#ʔurit#,#uri#
#ʔuruŋ#,#uru#
#uduʔ#,#uru#
#ʔutan#,#uta#
#untaj#,#ute#
#uu#,#uu#
#ʔuban#,#uva#
#ʔubi#,#uvi#
#huj#,#ue#
#bakuŋ#,#vaku#
#balik#,#vali#
#baluʔ#,#valu#
#balu#,#valu#
#wanan#,#vana#
#baraʔ#,#vara#
#baŋehih#,#vaŋi#
#bena#,#vena#
#buʔaŋ#,#vua#
#buhat#,#vua#
#buhat#,#vua#
#bulan#,#vula#
#buliʔ#,#vuli#
#bubun#,#vuvu#
#budbud#,#vuvu#
#buŋas#,#vuŋa#
#buʔiʔ#,#vuʔi#
#bahuʔ#,#wau#
#bahu#,#wau#
#betik#,#weti#
#daki#,#zaki#
#adamaj#,#zama#
#daʔu#,#zau#
#duha#,#zua#
#ŋadʒan#,#ŋaza#
#ŋaŋa#,#ŋaŋa#
#ŋidʒuŋ#,#ŋizu#
#ŋisi#,#ŋisi#
#biʔak#,#ɓiʔa#
#buka#,#βuka#
