input,output
#sai#,#ai#
#zalan#,#ala#
#atu#,#atu#
#peɲu#,#fonu#
#ikaj#,#ike#
#kasaw#,#kaso#
#katapaŋ#,#katafa#
#kiₐ#,#ki#
#kutu#,#kutu#
#daŋdaŋ#,#lala#
#dalem#,#lalo#
#danum#,#lanu#
#laŋit#,#laŋi#
#laŋaw#,#laŋo#
#daʔih#,#laʔe#
#limut#,#limu#
#duha#,#lua#
#malaŋ#,#mala#
#mamaʔ#,#mama#
#madʒa#,#masa#
#mata#,#mata#
#ɲamuk#,#namu#
#papan#,#papa#
#sakaj#,#sake#
#salaʔ#,#sala#
#suluŋ#,#sulu#
#tasik#,#tai#
#tales#,#talo#
#taŋis#,#taŋi#
#taʔaj#,#taʔe#
#taʔun#,#taʔu#
#tekas#,#toka#
#teka#,#toka#
#teken#,#toko#
#tuli#,#tuli#
#tuli#,#tulituli#
#tumah#,#tuma#
#tuna#,#tuna#
#tunu#,#tunu#
#tubuʔ#,#tupu#
#tumbuʔ#,#tupu#
#tusiʔ#,#tusi#
#udʒan#,#uta#
