input,output
#habas#,#abas#
#haɡekes#,#akes#
#haɡkes#,#akes#
#hambuɡ#,#amboɡ#
#anad#,#anad#
#habel#,#aol#
#hapun#,#apon#
#atubaŋ#,#atobaŋ#
#ajun#,#ajon#
#bakbak#,#babak#
#balaʔih#,#balaʔi#
#balitiʔ#,#balintiʔ#
#balutu#,#baloto#
#banaba#,#banaba#
#banuit#,#banoit#
#bantuɡ#,#bantoɡ#
#basaɡ#,#basaɡ#
#basal#,#basal#
#bahen#,#baʔan#
#belaj#,#belaj#
#banehed#,#bened#
#banhed#,#bened#
#beŋet#,#beŋet#
#biŋkit#,#bikit#
#bitaj#,#bitaj#
#bitin#,#bitin#
#bitu#,#bito#
#biŋat#,#biŋat#
#budʒiʔ#,#bodiʔ#
#bukelad#,#boklad#
#buklad#,#boklad#
#bukelid#,#boklid#
#buklid#,#boklid#
#bulalakaw#,#bolalakaw#
#bulbul#,#bolbol#
#buniaɡ#,#boniaɡ#
#bunudʒ#,#bonor#
#buŋuran#,#boroŋan#
#buɡetuŋ#,#botoŋ#
#buɡtuŋ#,#botoŋ#
#bujuɡ#,#bojoɡ#
#dabuŋ#,#daboŋ#
#daɡaw#,#daɡaw#
#daɡesaʔ#,#daɡsaʔ#
#daɡsaʔ#,#daɡsaʔ#
#dakel#,#dakel#
#daliɡ#,#daliɡ#
#dapuʔ#,#dapoʔ#
#daras#,#daras#
#dawat#,#dawat#
#dujan#,#dojan#
#ɡatuŋ#,#ɡatoŋ#
#ɡelɡel#,#ɡelɡel#
#ɡimpis#,#ɡimpis#
#ɡubat#,#ɡobat#
#ɡulaman#,#ɡolaman#
#hiɡut#,#iɡot#
#ikut#,#ikot#
#ilep#,#ilep#
#impas#,#impas#
#hinam#,#inam#
#hipes#,#ipes#
#iriŋ#,#iriŋ#
#isip#,#isip#
#iwad#,#iwad#
#kabaŋ#,#kabaŋ#
#kabeɡ#,#kabeɡ#
#kalatkat#,#kalakat#
#kamaɡuŋ#,#kamaɡoŋ#
#kamansiʔ#,#kamansiʔ#
#kamaŋa#,#kamaŋa#
#kapet#,#kapet#
#kaskas#,#kaskas#
#katiʔ#,#katiʔ#
#katudaj#,#katoraj#
#keleb#,#keleb#
#keluŋ#,#keloŋ#
#kilaw#,#kilaw#
#kimaj#,#kimaj#
#kulili#,#kolili#
#kujuɡ#,#kojoɡ#
#labaw#,#labaw#
#lambedʒ#,#labed#
#labedʒ#,#labed#
#lambedʒ#,#lambed#
#labedʒ#,#lambed#
#labid#,#labid#
#ʔelad#,#lad#
#lakub#,#lakob#
#lambid#,#lambid#
#lapid#,#lampid#
#lanaj#,#lanaj#
#lanes#,#lanes#
#lantik#,#lantik#
#lapat#,#lapat#
#lapu#,#lapo#
#laŋan#,#laŋan#
#laŋeɡ#,#laŋeɡ#
#lebaɡ#,#lebaɡ#
#lilit#,#lilit#
#limeŋ#,#limeŋ#
#lipat#,#lipat#
#lipuk#,#lipok#
#lituk#,#litok#
#liwaɡ#,#liwaɡ#
#liŋiʔ#,#liŋiʔ#
#lua#,#loa#
#lukub#,#lokob#
#lumaj#,#lomaj#
#luhenaw#,#lonaw#
#luhnaw#,#lonaw#
#lundaj#,#londaj#
#lunu#,#lono#
#lupajpaj#,#lopaj#
#lusiʔ#,#losiʔ#
#man#,#man#
#mimis#,#mimis#
#minsan#,#minsan#
#ʔujaɡ#,#oiaɡ#
#ulajan#,#olajan#
#ulaʔul#,#olaʔol#
#ules#,#oles#
#umaw#,#omaw#
#unab#,#onab#
#upas#,#opas#
#upaw#,#opaw#
#usaj#,#osaj#
#uɡtu#,#oto#
#paʔeliŋ#,#paliŋ#
#paʔliŋ#,#paliŋ#
#pampam#,#pampan#
#panuʔus#,#panos#
#pataw#,#pataw#
#pawikan#,#pawikan#
#pajapaj#,#pajapaj#
#paŋanaj#,#paŋanaj#
#pekel#,#pekel#
#perper#,#peper#
#haperus#,#peros#
#haprus#,#peros#
#piki#,#piki#
#pintas#,#pintas#
#piʔpiʔ#,#pipiʔ#
#puɡad#,#poɡad#
#pulidʒ#,#polid#
#pudpud#,#popod#
#puseʔuŋ#,#posoŋ#
#pusʔuŋ#,#posoŋ#
#putik#,#potik#
#daɡeʔun#,#raɡon#
#daɡʔun#,#raɡon#
#daŋaw#,#raŋaw#
#reneb#,#reneb#
#rubaŋ#,#robaŋ#
#runut#,#ronot#
#sa#,#sa#
#sabelaj#,#sablaj#
#sablaj#,#sablaj#
#saʔeɡid#,#saɡid#
#saʔɡid#,#saɡid#
#saɡitsit#,#saɡitsit#
#saŋkab#,#sakab#
#sakab#,#sakab#
#sakem#,#sakem#
#sakup#,#sakop#
#salukub#,#salokob#
#saluɡsuɡ#,#salosoɡ#
#saluksuk#,#salosok#
#sambut#,#sambot#
#sanipa#,#sanipa#
#saŋsaŋ#,#sansaŋ#
#santik#,#santik#
#sapad#,#sapad#
#sapuʔ#,#sapoʔ#
#sapsap#,#sapsap#
#sebaŋ#,#sebaŋ#
#sepal#,#sepal#
#sedsed#,#sesed#
#sibaʔ#,#sibaʔ#
#sibukaw#,#sibukaw#
#sikap#,#sikap#
#sindul#,#sindol#
#simsim#,#sinsim#
#sirap#,#sirap#
#siʔerip#,#sirip#
#siʔrip#,#sirip#
#sirub#,#sirob#
#suaj#,#soaj#
#subaʔ#,#sobaʔ#
#sukaj#,#sokaj#
#suʔekip#,#sokip#
#suʔkip#,#sokip#
#subeliʔ#,#soliʔ#
#subliʔ#,#soliʔ#
#suʔelut#,#solot#
#suʔlut#,#solot#
#suman#,#soman#
#suntuk#,#sontok#
#suput#,#sopot#
#surut#,#sorot#
#suŋaj#,#soŋaj#
#suŋit#,#soŋit#
#suʔuk#,#soʔok#
#taɡebak#,#taɡbak#
#taɡbak#,#taɡbak#
#takes#,#takes#
#talaba#,#talaba#
#taliŋu#,#taliŋo#
#tanan#,#tanan#
#taraj#,#taraj#
#tariktik#,#tarintik#
#taɡtaɡ#,#tataɡ#
#taʔul#,#taol#
#taŋaʔ#,#taŋaʔ#
#taŋkal#,#taŋkal#
#taŋtaŋ#,#taŋtaŋ#
#tebaʔ#,#tebaʔ#
#tebir#,#tebir#
#tekuk#,#tekok#
#temtem#,#tentem#
#tileŋ#,#tileŋ#
#timtim#,#tintim#
#tisaʔ#,#tisaʔ#
#tiŋal#,#tiŋal#
#tundek#,#todek#
#tukaʔ#,#tokaʔ#
#tulaj#,#tolaj#
#tuleŋ#,#toleŋ#
#tulud#,#tolod#
#tunaw#,#tonaw#
#tundaʔ#,#tondaʔ#
#turiʔ#,#toriʔ#
#tustus#,#totos#
#tujuʔ#,#tojoʔ#
#abaka#,#waka#
