input,output
#heluŋ#,#alluŋ#
#erak#,#arraʔ#
#ʔantem#,#ataŋ#
#baŋkaj#,#bakke#
#bakul#,#bakuʔ#
#balanak#,#balanaʔ#
#baliliŋ#,#balili#
#benaŋ#,#bannaŋ#
#beteŋ#,#battaŋ#
#beleŋ#,#boloŋ#
#budiŋ#,#boriŋ#
#buŋkus#,#bukkus#
#budʒak#,#buraʔ#
#burik#,#buriʔ#
#buhaŋin#,#buŋiŋ#
#dahdah#,#dada#
#udahik#,#daiʔ#
#ɡenep#,#ɡannaʔ#
#ɡasiŋ#,#ɡasiŋ#
#iliŋ#,#iliŋ#
#hinzam#,#indaŋ#
#kembaŋ#,#kambaŋ#
#kundul#,#kundu#
#kudul#,#kundu#
#lambaʔ#,#lamba#
#lebuk#,#lambuʔ#
#lecut#,#lassuʔ#
#majaŋ#,#majaŋ#
#padaŋ#,#padaŋ#
#padaŋ#,#padaŋ#
#pilis#,#pilis#
#pucuk#,#pusuʔ#
#rinis#,#rinnis#
#salatan#,#salataŋ#
#sarak#,#saraʔ#
#suliŋ#,#suliŋ#
#timpus#,#tippus#
#uzi#,#udʒi#
#waket#,#wakeʔ#
#wasaj#,#wase#
