input,output
#amax#,#ama#
#ʔaŋʔaŋ#,#aŋaŋ#
#bakbak#,#babak#
#baba#,#babo#
#beli#,#bohi#
#daŋdaŋ#,#dadaŋ#
#danaw#,#danaw#
#dilaʔ#,#dihaʔ#
#zalan#,#dahan#
#ɡaraŋ#,#ɡalaŋ#
#ɡajaŋ#,#ɡazaŋ#
#saleŋ#,#hasoŋ#
#likaw#,#hikou#
#likud#,#hikud#
#lima#,#himo#
#lemek#,#homok#
#laŋesi#,#honsi#
#laŋsi#,#honsi#
#ina#,#ina#
#isa#,#iso#
#ʔiut#,#izut#
#kawit#,#kavit#
#kabit#,#kavit#
#kiskis#,#kikis#
#kita#,#kito#
#kudʒa#,#kuo#
#kuden#,#kuon#
#manuk#,#manuk#
#ɲamɲam#,#nanam#
#enem#,#onom#
#padʒaj#,#paai#
#panaʔ#,#pana#
#paŋa#,#paŋo#
#piliʔ#,#pihiʔ#
#pidʒax#,#pio#
#pidʒpidʒ#,#pipid#
#piak#,#pizak#
#pa#,#po#
#pekpek#,#popok#
#punaj#,#punai#
#putun#,#putul#
#ʔasawa#,#savo#
#sikux#,#siku#
#sepiʔ#,#sopiʔ#
#sepsep#,#sosop#
#sukud#,#sukud#
#susu#,#susu#
#ʔadʒaw#,#tadau#
#takes#,#taɡkos#
#tastas#,#tatas#
#tebek#,#tobok#
#telu#,#tohu#
#tubah#,#tubo#
#tuzuʔ#,#tuduʔ#
#tuked#,#tukod#
#tuzuʔ#,#tuuʔ#
#ulaw#,#uhau#
#batux#,#vatu#
#ŋadʒan#,#ŋaan#
