input,output
#kapak#,#apa#
#peceʔ#,#apota#
#kasaw#,#ato#
#baba#,#haha#
#panahik#,#hane#
#panaw#,#hano#
#banua#,#hanua#
#papan#,#hapa#
#balaj#,#hare#
#balu#,#haru#
#bakuŋ#,#haʔu#
#biluk#,#hiru#
#biseʔak#,#hita#
#peɲu#,#honu#
#buhat#,#hua#
#buʔaja#,#huara#
#bukbuk#,#huhu#
#busbus#,#huhu#
#buŋbuŋ#,#huhu#
#bulan#,#hura#
#puket#,#huʔo#
#pantar#,#haː#
#patar#,#haː#
#butun#,#huː#
#kima#,#ima#
#hikan#,#iʔa#
#kebkeb#,#koko#
#na#,#na#
#ɲaŋket#,#nako#
#ɲaket#,#nako#
#ena#,#ona#
#uliʔ#,#ori#
#bilat#,#pira#
#picik#,#pisi#
#bicik#,#pisi#
#buaʔ#,#pua#
#burit#,#puri#
#buliʔ#,#puri#
#pucut#,#pusu#
#ʔabated#,#rahao#
#habidʒ#,#rapi#
#dabuk#,#rapu#
#daŋdaŋ#,#rara#
#ʔalu#,#raru#
#ʔasu#,#rasu#
#lawaʔ#,#rawa#
#laʔia#,#ria#
#lisehaʔ#,#rite#
#liseʔah#,#rite#
#leŋkaʔ#,#roka#
#lekaʔ#,#roka#
#duha#,#rua#
#lumut#,#rumu#
#ludʒan#,#rutaː#
#ʔatep#,#raːo#
#siwa#,#siwa#
#salaʔ#,#tara#
#sau#,#tau#
#sakaj#,#taʔe#
#zaʔat#,#taʔa#
#sakaj#,#taʔe#
#ʔulu#,#uru#
#ʔunzur#,#usu#
#usuʔ#,#usu#
#ʔuzan#,#uta#
#wakaʔ#,#waʔa#
#taneʔ#,#aːno#
#tales#,#aːro#
#tasik#,#aːsi#
#ʔio#,#iːo#
#tebuh#,#oːhu#
#kutu#,#uː#
#ʔumun#,#uːmu#
#tunu#,#uːnu#
#kahiw#,#ʔai#
