input,output
#baduŋ#,#baduŋ#
#baketin#,#beketin#
#balaʔih#,#belaʔi#
#bilaʔ#,#bilaʔ#
#bitin#,#bitin#
#biŋkit#,#biŋkit#
#bual#,#bual#
#buaŋ#,#buaŋ#
#bulbul#,#bubul#
#budʒiʔ#,#budiʔ#
#bulaɡ#,#buloɡ#
#daɡdaɡ#,#daɡdaɡ#
#dajaw#,#dajew#
#deldel#,#dedel#
#dilas#,#dilos#
#dabuŋ#,#dobuŋ#
#duɡemun#,#domon#
#duɡmun#,#domon#
#duldul#,#dudul#
#paʔeliŋ#,#faliŋ#
#paʔliŋ#,#faliŋ#
#paspas#,#fasfas#
#kepal#,#ɡefol#
#ɡujud#,#ɡujud#
#kapet#,#kafet#
#kati#,#kati#
#keluŋ#,#keluŋ#
#kamansi#,#kemasej#
#kujuɡ#,#kujuɡ#
#labis#,#labis#
#lapat#,#lafat#
#lapuŋ#,#lafuŋ#
#lambedʒ#,#lambed#
#labedʒ#,#lambed#
#lanaj#,#lanaj#
#lajuɡ#,#lajuɡ#
#lepaw#,#lefew#
#lipat#,#lifot#
#liput#,#lifut#
#lituk#,#lituk#
#ludeɡ#,#ludeɡ#
#luhenaw#,#lunew#
#luhnaw#,#lunew#
#lunsan#,#lunsan#
#man#,#man#
#adajuʔ#,#rajuʔ#
#lepad#,#refar#
#sapuʔ#,#safuʔ#
#saru#,#sarew#
#sebaŋ#,#sebaŋ#
#sakelaj#,#seɡelaj#
#seki#,#sekej#
#suŋit#,#suŋit#
#tapuŋ#,#tafuŋ#
#taʔ#,#taʔ#
#tulduʔ#,#tenduʔ#
#tipun#,#tifon#
#tukak#,#tukak#
#abaka#,#woɡo#
#ŋuhed#,#ŋuwed#
#abat#,#ʔabat#
#harab#,#ʔarab#
#habel#,#ʔawel#
#aŋas#,#ʔaŋas#
#ʔebʔeb#,#ʔebeb#
#ipun#,#ʔifun#
#hinam#,#ʔinam#
#iriŋ#,#ʔiriŋ#
#ituʔ#,#ʔituʔ#
#upaw#,#ʔufaw#
#uɡtu#,#ʔutuh#
#ʔujaɡ#,#ʔujaɡ#
