input,output
#baban#,#baba#
#baniŋ#,#bani#
#binam#,#binama#
#bubu#,#bubu#
#bwala#,#bwala#
#ili#,#ili#
#isi#,#isi#
#karaɡwam#,#kalaɡoma#
#kawar#,#kawala#
#kiwiwi#,#kiwiwi#
#rua#,#lua#
#lusa#,#lusa#
#mai#,#mai#
#manuk#,#manu#
#matakut#,#matauta#
#mwata#,#mwata#
#nopuʔ#,#nowu#
#ʔodaʔ#,#oda#
#puro#,#pulo#
#puuŋ#,#puu#
#saman#,#samana#
#tete#,#tete#
#tobwa#,#tobʷa#
#topoŋ#,#towo#
#tupa#,#tuva#
#panek#,#vane#
#panua#,#vanua#
#piliŋ#,#vili#
#papine#,#wavine#
#papine#,#wivine#
#pudi#,#wudi#
#punuʔ#,#wunu#
#acok#,#jaso#
#kani#,#ʔai#
#ʔanunu#,#ʔanunu#
#ʔawa#,#ʔawa#
#ʔusan#,#ʔusana#
#kuta#,#ʔuta#
#kuta#,#ʔutaʔuta#
