input,output
#ala#,#ala#
#ʔataʔ#,#atah#
#bakuŋ#,#bakuŋ#
#bales#,#bales#
#baseʔ#,#baseuh#
#batux#,#batu#
#bedul#,#bendul#
#bedʒbedʒ#,#beubeur#
#bekas#,#beukas#
#belaʔ#,#beulah#
#beli#,#beuli#
#betuŋ#,#beutuŋ#
#beŋbeŋ#,#beŋbeŋ#
#bilaŋ#,#bilaŋ#
#buaʔ#,#buah#
#bubu#,#bubu#
#budʒeʔ#,#budah#
#buʔaja#,#buhaja#
#buhet#,#buut#
#daki#,#daki#
#dalem#,#dalem#
#danaw#,#dano#
#detdet#,#dedet#
#depah#,#deupa#
#di#,#di#
#esa#,#esa#
#ʔekuŋ#,#eŋkuŋ#
#ɡaraŋ#,#ɡaraŋ#
#ɡutɡut#,#ɡuɡut#
#ɡemɡem#,#ɡəŋɡəm#
#ʔapedʒux#,#hamperu#
#ʔauŋ#,#hauŋ#
#ʔabu#,#hawu#
#ʔia#,#hia#
#ʔiuŋ#,#hiuŋ#
#ʔuluh#,#hulu#
#ʔumah#,#huma#
#ʔudaŋ#,#huraŋ#
#ʔudip#,#hurip#
#ʔemʔem#,#hɨmhɨm#
#iŋepis#,#ipis#
#iŋpis#,#ipis#
#ka#,#ka#
#kali#,#kalen#
#kalih#,#kali#
#kurap#,#kurap#
#kuris#,#kuris#
#kuŋkuŋ#,#kuŋkuŋ#
#kukuŋ#,#kuŋkuŋ#
#lawaʔ#,#lancah#
#laju#,#laju#
#lezep#,#ledʒep#
#lima#,#lima#
#lipet#,#lipət#
#lubaŋ#,#lubaŋ#
#palu#,#malu#
#mamah#,#mama#
#manuk#,#manuk#
#pitpit#,#mipit#
#ʔanibuŋ#,#nibuŋ#
#paʔa#,#paha#
#paheku#,#paku#
#palu#,#palu#
#panaʔ#,#panah#
#padʒaj#,#pare#
#pariuk#,#pariuk#
#peɲu#,#peɲu#
#piliʔ#,#pilih#
#puluŋ#,#puluŋ#
#sepsep#,#seuseup#
#si#,#si#
#sikux#,#siku#
#sipit#,#sipit#
#susu#,#susu#
#tikel#,#tikel#
#tuzuʔ#,#tudʒuh#
#tubah#,#tuwa#
#tektek#,#tɨktɨk#
#utaʔ#,#utah#
#sikux#,#ɲiku#
#ŋadʒan#,#ŋaran#
#kuŋkuŋ#,#ŋuŋkuŋ#
