input,output
#ʔabis#,#abis#
#acaŋ#,#acaŋ#
#hacuk#,#acok#
#adʒiʔ#,#adih#
#adu#,#adu#
#aɡam#,#aɡam#
#azuʔ#,#adʒuh#
#alaʔ#,#alah#
#ʔalaŋ#,#alaŋ#
#amat#,#amat#
#abat#,#ambat#
#ʔabiʔ#,#ambih#
#hambin#,#ambin#
#ambuŋ#,#amboŋ#
#ambun#,#ambun#
#hampir#,#ampir#
#anaŋ#,#anaŋ#
#asaɡ#,#ansak#
#ansaw#,#ansau#
#ataʔ#,#antah#
#ʔantem#,#antam#
#apis#,#apis#
#ʔalesem#,#asam#
#asep#,#asap#
#asi#,#asiʔ#
#asih#,#asiʔ#
#atis#,#atis#
#hawan#,#awan#
#awi#,#awi#
#ʔajam#,#ajam#
#ʔajam#,#ajam#
#ajun#,#ajun#
#hajun#,#ajun#
#aŋɡap#,#aŋɡap#
#aɡap#,#aŋɡap#
#aŋi#,#aŋi#
#balbal#,#babal#
#badi#,#badi#
#baɡak#,#baɡak#
#bazaw#,#badʒau#
#bakat#,#bakat#
#bakehaw#,#bakau#
#balut#,#balut#
#baŋbaŋ#,#bambaŋ#
#banduŋ#,#bandoŋ#
#bantal#,#bantal#
#basuŋ#,#basoŋ#
#batak#,#batak#
#bates#,#batas#
#bajawak#,#bajak#
#baŋkat#,#baŋkat#
#bakat#,#baŋkat#
#baŋkaw#,#baŋkau#
#baŋkaj#,#baŋkaj#
#baŋsal#,#baŋsal#
#beŋbeŋ#,#bebaŋ#
#beɡaw#,#beɡau#
#bakaka#,#bekaka#
#bekel#,#bekal#
#balakaŋ#,#belakaŋ#
#balanak#,#belanak#
#belet#,#belat#
#balantik#,#belatik#
#balatik#,#belatik#
#balian#,#belian#
#balida#,#belidaʔ#
#baliŋbiŋ#,#belimbiŋ#
#baliuŋ#,#belioŋ#
#beluŋ#,#beloŋ#
#bentut#,#bentut#
#banuaŋ#,#benuaŋ#
#banuaŋ#,#menuaŋ#
#benuaŋ#,#benuaŋ#
#benuaŋ#,#menuaŋ#
#baraŋaj#,#beraŋai#
#baraŋan#,#beraŋan#
#betaʔ#,#betah#
#bias#,#bias#
#bidaŋ#,#bidaŋ#
#bida#,#bidaʔ#
#bilaʔ#,#bilah#
#bilis#,#bilis#
#bilut#,#bilut#
#binat#,#binat#
#binuaŋ#,#binuaŋ#
#biris#,#biris#
#biŋkaj#,#biŋkai#
#bikuɡ#,#biŋkok#
#buʔaw#,#buau#
#butbut#,#bubut#
#buken#,#bukai#
#bukaʔ#,#bukaʔ#
#buled#,#bulat#
#bulaŋ#,#bulaŋ#
#buŋbuŋ#,#bumboŋ#
#buŋsu#,#bunsu#
#butas#,#buntas#
#buntil#,#buntil#
#bunut#,#bunut#
#burik#,#burik#
#busuŋ#,#busoŋ#
#buŋaw#,#buŋaw#
#buʔekuŋ#,#buŋkoŋ#
#buŋkus#,#buŋkus#
#cabaŋ#,#cabaŋ#
#cakaʔ#,#cakah#
#calapaʔ#,#celapaʔ#
#ciap#,#ciap#
#cibit#,#cibit#
#cirit#,#cirit#
#dahdah#,#dada#
#damdam#,#dadam#
#dahak#,#dak#
#deŋut#,#deŋut#
#hidem#,#diau#
#dukduk#,#dudok#
#ʔempas#,#empas#
#ampias#,#empias#
#enda#,#endaʔ#
#enzuk#,#endʒok#
#ezuk#,#endʒok#
#ʔeŋɡah#,#eŋɡaʔ#
#laŋkuas#,#eŋkuas#
#ɡaluŋ#,#ɡaloŋ#
#ɡamat#,#ɡamat#
#ɡamaʔ#,#ɡamaʔ#
#ɡariŋ#,#ɡariŋ#
#ɡasiŋ#,#ɡasiŋ#
#ɡawaj#,#ɡawaj#
#ɡeteʔ#,#ɡetah#
#ɡian#,#ɡian#
#ɡuluk#,#ɡulok#
#ɡumis#,#ɡumis#
#ɡujeŋ#,#ɡujaŋ#
#ɡenep#,#ɡənap#
#ias#,#ias#
#indan#,#idan#
#idan#,#idan#
#hidap#,#idap#
#idap#,#idap#
#hizaw#,#idʒau#
#izuk#,#idʒok#
#iliʔ#,#iliʔ#
#hinzam#,#indʒau#
#insan#,#insan#
#insan#,#isan#
#hintaj#,#intai#
#ʔipuʔ#,#ipoh#
#irid#,#irit#
#itik#,#itit#
#ʔituŋ#,#itoŋ#
#zaŋkit#,#dʒaŋkit#
#zakit#,#dʒaŋkit#
#zeliŋ#,#dʒeliŋ#
#zepit#,#dʒempit#
#zuliŋ#,#dʒuliŋ#
#kaban#,#kaban#
#kacaw#,#kacaw#
#kain#,#kain#
#kahir#,#kair#
#kaladi#,#kaladi#
#kaliŋ#,#kaliŋ#
#kandis#,#kandis#
#kanduŋ#,#kandoŋ#
#kapuk#,#kapok#
#kaus#,#kaus#
#kawaʔ#,#kawah#
#kaja#,#kaja#
#ekaŋ#,#kaŋ#
#kebel#,#kebal#
#kempis#,#kempis#
#kepis#,#kempis#
#kenduŋ#,#kendoŋ#
#ketut#,#kentut#
#kenu#,#kenuʔ#
#kerus#,#kerus#
#ketep#,#ketap#
#ketas#,#ketas#
#kizab#,#kidʒap#
#kizap#,#kidʒap#
#kilaj#,#kilaj#
#kuŋkuŋ#,#koŋkoŋ#
#kubit#,#kubit#
#kukkuk#,#kukok#
#kukus#,#kukus#
#kuskus#,#kukus#
#kurin#,#kurin#
#kutuk#,#kutok#
#ŋujaʔ#,#kuɲah#
#kuŋkuŋ#,#kuŋkoŋ#
#keniŋ#,#kəniŋ#
#laban#,#laban#
#labuʔ#,#laboh#
#lacak#,#lacak#
#laʔin#,#lain#
#laŋka#,#laka#
#laka#,#laka#
#laluʔ#,#laloh#
#lambuɡ#,#lambok#
#labuɡ#,#lambok#
#lampaŋ#,#lampaŋ#
#lapaŋ#,#lampaŋ#
#landak#,#landak#
#landaj#,#landaj#
#ladaj#,#landaj#
#lantaŋ#,#lantaŋ#
#lantiŋ#,#lantiŋ#
#lahuk#,#lauk#
#laun#,#laun#
#lawaŋ#,#lawaŋ#
#lawa#,#lawaʔ#
#lajaŋ#,#lajaŋ#
#lebak#,#lebak#
#lecut#,#lecut#
#lekas#,#lekas#
#lekas#,#leŋkas#
#leket#,#lekat#
#lemeʔ#,#lemah#
#lemaʔ#,#lemah#
#lemeŋ#,#lemaŋ#
#lembut#,#lembut#
#lentik#,#lentik#
#lepas#,#lepas#
#lesit#,#lesit#
#letak#,#letak#
#letub#,#letup#
#libas#,#libas#
#liŋdʒi#,#lidi#
#lidʒi#,#lidi#
#liŋkub#,#likup#
#likub#,#likup#
#limaw#,#limaw#
#liŋas#,#liŋas#
#liŋa#,#liŋaʔ#
#liŋɡaŋ#,#liŋɡaŋ#
#liŋkuɡ#,#liŋkok#
#likuɡ#,#liŋkok#
#lucak#,#lucak#
#luhit#,#luit#
#lukab#,#lukap#
#luʔluʔ#,#luluh#
#luluʔ#,#luluh#
#lumpak#,#lumpak#
#lupak#,#lumpak#
#lunek#,#lunak#
#lunas#,#lunas#
#lupis#,#lupis#
#luja#,#lujaʔ#
#luɲaw#,#luɲaw#
#pakal#,#makal#
#majaŋ#,#majaŋ#
#pezem#,#medʒam#
#biŋkudu#,#meŋkudu#
#baŋkudu#,#meŋkudu#
#amiaŋ#,#miaŋ#
#muncuŋ#,#muncoŋ#
#mucuŋ#,#muncoŋ#
#munuŋ#,#munoŋ#
#buntil#,#muntil#
#tampil#,#nampil#
#tampuk#,#nampok#
#taruk#,#narok#
#tajun#,#najun#
#teŋteŋ#,#nentaŋ#
#suleb#,#nulap#
#pandet#,#padat#
#padet#,#padat#
#padaŋ#,#padaŋ#
#panduŋ#,#padoŋ#
#paduŋ#,#padoŋ#
#paɡi#,#paɡi#
#paɡu#,#paɡu#
#paʔis#,#pais#
#paʔit#,#pait#
#pakal#,#pakal#
#palaw#,#palau#
#pantaj#,#pantai#
#pantik#,#pantik#
#patik#,#pantik#
#palpal#,#papal#
#parpar#,#papar#
#paras#,#paras#
#paras#,#paras#
#paʔud#,#paut#
#pajuŋ#,#pajoŋ#
#paŋɡaw#,#paŋɡaw#
#paŋɡaŋ#,#paŋɡaŋ#
#paŋɡuŋ#,#paŋɡoŋ#
#paŋkaʔ#,#paŋkaʔ#
#paŋku#,#paŋkuʔ#
#pecel#,#pecal#
#pezem#,#pedʒam#
#pelaʔam#,#pelam#
#pulesit#,#pelesit#
#parawan#,#perawan#
#paria#,#periaʔ#
#peteŋ#,#petaŋ#
#pentik#,#petik#
#petik#,#petik#
#picek#,#picak#
#pilak#,#pilak#
#pitpit#,#pipit#
#pipiʔit#,#pipit#
#pisaʔ#,#pisah#
#pisa#,#pisaʔ#
#epid#,#pit#
#pitak#,#pitak#
#pukak#,#pukak#
#pukul#,#pukul#
#pulaŋ#,#pulai#
#puŋpuŋ#,#pumpoŋ#
#puspus#,#pupus#
#putik#,#putik#
#putik#,#putit#
#putus#,#putus#
#pujuŋ#,#pujoŋ#
#puju#,#pujuʔ#
#rauŋ#,#rauŋ#
#raŋkep#,#raŋkap#
#rekaŋ#,#rekaŋ#
#reŋkik#,#rekik#
#rekik#,#rekik#
#rintas#,#rintas#
#ritas#,#rintas#
#riŋkep#,#riŋkap#
#rikep#,#riŋkap#
#ruit#,#ruit#
#rudrud#,#rurut#
#ruŋkuʔ#,#ruŋkoh#
#rukuʔ#,#ruŋkoh#
#sabaʔaŋ#,#sabaŋ#
#sabit#,#sabit#
#sabuŋ#,#saboŋ#
#sabut#,#sabut#
#sakaj#,#sakaj#
#saŋkuŋ#,#sakoŋ#
#sakuŋ#,#sakoŋ#
#salem#,#salam#
#salaj#,#salaj#
#samak#,#samak#
#sadat#,#sandat#
#sandaŋ#,#sandaŋ#
#sanda#,#sandaʔ#
