input,output
#baseʔ#,#basseʔ#
#bataŋ#,#bataŋ#
#batu#,#batu#
#dalidʒ#,#dalil#
#dahun#,#dawen#
#deket#,#deket#
#duha#,#duwe#
#dujuŋ#,#dujuŋ#
#ipen#,#impen#
#ɡatel#,#katel#
#kawaj#,#kawej#
#kahiw#,#kaju#
#kima#,#kime#
#kukuh#,#kukku#
#kuman#,#kuman#
#kutu#,#kutu#
#dalem#,#lalem#
#laŋaw#,#laŋew#
#laŋit#,#laŋit#
#zaʔat#,#laʔat#
#limas#,#limas#
#lumut#,#lumut#
#zalan#,#laːn#
#zalan#,#lalan#
#taʔu#,#paɡintaʔu#
#manuk#,#manuk#
#mata#,#mata#
#nanaʔ#,#nanaʔ#
#tanem#,#nanem#
#teken#,#nekken#
#teŋaʔ#,#neŋaʔ#
#nipaʔ#,#nipaʔ#
#nihawa#,#nijawa#
#papan#,#papan#
#paʔit#,#paʔit#
#peɲu#,#pennu#
#puket#,#pokot#
#pusedʒ#,#ponsot#
#putiʔ#,#poteʔ#
#puʔun#,#poʔon#
#pusuʔ#,#pusuʔ#
#salaʔ#,#salaʔ#
#saput#,#saput#
#sawa#,#sawe#
#suluʔ#,#suːʔ#
#tabuʔan#,#tabuʔan#
#tasik#,#tahik#
#tamaʔ#,#tamaʔ#
#taneʔ#,#tanaʔ#
#taʔu#,#taʔu#
#tebuh#,#tebbu#
#teka#,#tekka#
#teŋaʔ#,#teŋaʔ#
