input,output
#ʔabu#,#abo#
#adani#,#adanni#
#dahun#,#adon#
#hadu#,#adu#
#eŋkeb#,#akkab#
#ekeb#,#akkab#
#ʔekak#,#akkaʔ#
#hekak#,#akkaʔ#
#ʔanilaw#,#alinaw#
#ʔahelu#,#allo#
#aluten#,#alutan#
#ʔaledʒaw#,#alxaw#
#hemaj#,#ammaj#
#hemut#,#ammot#
#ema#,#ammaː#
#hameti#,#amsi#
#anipa#,#annipa#
#anak#,#anaʔ#
#ʔanibuŋ#,#aniboŋ#
#ʔanitu#,#anito#
#ʔampelas#,#aplaːt#
#ʔapelas#,#aplaːt#
#epat#,#appat#
#empu#,#appo#
#pahuʔ#,#apaw#
#hapuj#,#apuj#
#paʔet#,#apaːt#
#ʔeti#,#assi#
#asuk#,#asuʔ#
#ʔeta#,#atta#
#ʔetut#,#attut#
#ʔatep#,#atap#
#tuhud#,#atud#
#babaʔ#,#baba#
#bekaʔ#,#bakka#
#betu#,#batto#
#batu#,#bato#
#bakes#,#baxakat#
#biladʒ#,#bilaːɡ#
#bitiʔ#,#bittiʔ#
#bintiʔ#,#bittiʔ#
#bituka#,#bituka#
#bitbit#,#biʔbit#
#bubuŋ#,#boboŋ#
#bukuh#,#boko#
#bunubun#,#bonobon#
#buaʔ#,#bowa#
#buliʔ#,#buli#
#buluŋ#,#buloŋ#
#bunbun#,#bumbun#
#buʔeni#,#buni#
#bunut#,#bunut#
#buʔaja#,#buaja#
#bukbuk#,#buʔbuʔ#
#baludʒ#,#baluɡ#
#baraŋ#,#baraŋ#
#bulan#,#bulan#
#budʒeʔ#,#buxaʔ#
#buŋa#,#buŋa#
#deket#,#dakkat#
#daki#,#daki#
#danum#,#danum#
#taliŋa#,#danaːɡ#
#dapan#,#dapaːn#
#dateŋ#,#dataŋ#
#daŋdaŋ#,#daŋdaŋ#
#diŋdiŋ#,#diŋdiŋ#
#duha#,#duwaː#
#zalan#,#dalan#
#dilaʔ#,#dila#
#hikan#,#ikan#
#hiket#,#ikat#
#inum#,#inum#
#ina#,#inaː#
#ʔisaʔ#,#issa#
#isu#,#issu#
#idʒuŋ#,#ixoŋ#
#ka#,#ka#
#kebit#,#kabbit#
#kalaw#,#kallaw#
#kemel#,#kammal#
#kanawaj#,#kanawaj#
#kaŋkaŋ#,#kaŋkaŋ#
#kiₐ#,#ki#
#kilat#,#kilaːt#
#kajaw#,#kajaw#
#kahiw#,#kajo#
#kutu#,#koto#
#kulit#,#kulit#
#kulat#,#kulaːt#
#kunidʒ#,#kuniɡ#
#kaŋ#,#kaːŋ#
#leku#,#lakko#
#lawi#,#lawi#
#laʔia#,#laja#
#leŋa#,#laŋŋa#
#lilin#,#lilin#
#lisehaʔ#,#lisa#
#liseʔah#,#lisa#
#liaŋ#,#lijaːŋ#
#luheʔ#,#luwa#
#laki#,#laki#
#laluŋ#,#laloŋ#
#laŋaw#,#laŋaw#
#laŋit#,#laŋit#
#lukut#,#lukut#
#lumut#,#lumut#
#mata#,#mata#
#ʔanuaŋ#,#nuaːŋ#
#nanaʔ#,#nana#
#niket#,#nikat#
#ukup#,#okup#
#unah#,#ona#
#hutek#,#otaʔ#
#palaʔpaʔ#,#palapaʔ#
#paŋedan#,#pandaːn#
#panaj#,#panaj#
#paniki#,#paniki#
#pian#,#piaːn#
#putuŋ#,#potoŋ#
#pulut#,#pulut#
#paladʒ#,#palaːd#
#panaw#,#panaw#
#punas#,#punaːs#
#pusedʒ#,#pusaɡ#
#pusuʔ#,#puso#
#raut#,#raut#
#sebuh#,#sabbo#
#saʔebit#,#sabit#
#tidem#,#sidam#
#taŋis#,#saŋit#
#sinduk#,#sidoʔ#
#siduk#,#sidoʔ#
#timid#,#simid#
#titu#,#sito#
#tebiʔ#,#tabbi#
#tabuʔan#,#tabowaːn#
#teduŋ#,#taddoŋ#
#teken#,#takkan#
#taki#,#takki#
#sakit#,#takit#
#talih#,#tali#
#taliŋa#,#taliŋa#
#sasah#,#tata#
#teŋaʔ#,#taŋŋa#
#takaw#,#takaw#
#taŋkub#,#takub#
#takub#,#takub#
#takub#,#takub#
#talun#,#talon#
#tau#,#tao#
#tapa#,#tapa#
#tunu#,#tuno#
#sudʒa#,#tuxa#
#ʔuban#,#ubaːn#
#ʔuzan#,#udaːn#
#ʔules#,#ulat#
#ʔuma#,#uma#
#ʔunedʒ#,#unaɡ#
#huadʒi#,#waxi#
#waŋis#,#waŋit#
#aŋkup#,#akup#
#ʔanih#,#ani#
#hapin#,#apin#
#hasaŋ#,#asaŋ#
#ʔatip#,#asip#
#hili#,#ili#
#ima#,#ima#
#ʔipil#,#ipil#
#hipun#,#ipon#
#ʔulu#,#olo#
#ʔuhuŋ#,#ooŋ#
#ubet#,#ubat#
#ʔubi#,#ubi#
#ʔubudʒ#,#ubud#
#udehi#,#udi#
#umel#,#umal#
#huni#,#uni#
#ʔupa#,#upa#
#ʔutin#,#usin#
#ʔutaŋ#,#utaŋ#
#ampu#,#aːpo#
#uliʔ#,#uːli#
#ʔelet#,#əllə't#
