input,output
#dʒalan#,#aan#
#ʔawa#,#aaw#
#ranum#,#chaan#
#ʔase#,#eet#
#panapa#,#fana#
#pali#,#fen#
#pidʒiko#,#fituk#
#paŋusi#,#foŋoti#
#pali#,#faan#
#pale#,#faan#
#pasok#,#foto#
#pituʔun#,#fuu#
#pia#,#ija#
#maʔaɲur#,#maan#
#manuk#,#maan#
#mana#,#man#
#maɲawa#,#manaw#
#masakit#,#metek#
#mamata#,#mmasa#
#muno#,#muun#
#mate#,#ma#
#mate#,#maa#
#matakut#,#mesek#
#lapat#,#nap#
#nipon#,#nii#
#nopuʔ#,#noow#
#nimas#,#num#
#loto#,#noot#
#baban#,#paap#
#piri#,#piir#
#pika#,#piis#
#boŋi#,#pwooŋ#
#puaʔ#,#pwpwu#
#buaʔ#,#pwpwu#
#bubu#,#pwupwu#
#buto#,#pwuu#
#pwaŋa#,#pʷaaŋ#
#pwaŋa#,#pʷaŋa#
#rua#,#ruwa#
#tabal#,#sap#
#tali#,#sɐɐn#
#tanoʔ#,#sɔɔn#
#saman#,#taam#
#siba#,#tiip#
#takua#,#toku#
#solos#,#toon#
#soŋot#,#toŋ#
#sake#,#taa#
#waɡa#,#waa#
#poɲu#,#wiin#
#oka#,#woo#
#onom#,#woon#
#ucan#,#woos#
#kodʒom#,#woot#
#pupu#,#wuu#
#pudi#,#wuuch#
#pudi#,#wuchu#
#pukot#,#wuuk#
#ʔunap#,#wuun#
#puat#,#wuwa#
#puaʔ#,#wuwa#
#buaʔ#,#wuwa#
#unus#,#wunu#
#tupa#,#wup#
#ʔulu#,#wuun#
#tupa#,#wuup#
#ʔuraŋ#,#wuur#
#ʔusan#,#wuut#
#api#,#aaf#
#apon#,#oo#
#ʔatop#,#oos#
#ŋapa#,#ŋaaf#
