input,output
#ʔabu#,#abu#
#aku#,#aku#
#amax#,#ama#
#ʔanibuŋ#,#anibuŋ#
#ʔapedʒux#,#apdu#
#apu#,#apu#
#ʔasawa#,#asawa#
#bakbak#,#bakbak#
#bakaŋ#,#bakaŋ#
#baseʔ#,#basaʔ#
#batux#,#batu#
#baju#,#baju#
#baju#,#baju#
#bitbit#,#bitbit#
#bituʔen#,#bituʔun#
#bedʒbedʒ#,#budbud#
#bukas#,#bukas#
#bulaw#,#bulaw#
#budʒeʔ#,#bulaʔ#
#betuŋ#,#butuŋ#
#beŋbeŋ#,#buŋbuŋ#
#bukas#,#buŋkas#
#buʔaja#,#buʔaja#
#baba#,#baba#
#babuj#,#babuj#
#bakuŋ#,#bakuŋ#
#baliw#,#baliw#
#bales#,#balus#
#baɲaw#,#banaw#
#bahi#,#baji#
#bilaŋ#,#bilaŋ#
#bubu#,#bubu#
#bukidʒ#,#bukid#
#buled#,#bulud#
#buluʔ#,#buluʔ#
#buaʔ#,#buwaʔ#
#buŋa#,#buŋa#
#dakep#,#dakup#
#daŋdaŋ#,#daŋdaŋ#
#disdis#,#disdis#
#demdem#,#dumdum#
#depah#,#dupa#
#depuŋ#,#dupuŋ#
#zalan#,#dalan#
#dalem#,#dalum#
#danaw#,#danaw#
#zawa#,#dawa#
#dilaʔ#,#dilaʔ#
#ɡajaŋ#,#ɡajaŋ#
#ɡuris#,#ɡulis#
#hulhul#,#hulhul#
#i#,#i#
#i#,#i#
#ina#,#ina#
#ʔipit#,#ipit#
#ʔipit#,#ipit#
#karut#,#kalut#
#kamaj#,#kamaj#
#kapkap#,#kapkap#
#katkat#,#katkat#
#kawajan#,#kawajan#
#kipit#,#kimpit#
#kiwkiw#,#kiwkiw#
#keskes#,#kuskus#
#kutkut#,#kutkut#
#kakak#,#kakak#
#kalaw#,#kalaw#
#kaen#,#kaʔun#
#kipit#,#kipit#
#kiaw#,#kijaw#
#kuden#,#kulun#
#rakat#,#lakat#
#lakat#,#lakat#
#dapa#,#lapalapa#
#laplap#,#laplap#
#lahud#,#lawud#
#laŋesi#,#laŋsi#
#laŋsi#,#laŋsi#
#likud#,#likud#
#lima#,#lima#
#duŋkuŋ#,#lukuŋ#
#dukuŋ#,#lukuŋ#
#demdem#,#lumlum#
#detdet#,#lutlut#
#lapaʔ#,#lapaʔ#
#lawaʔ#,#lawaʔ#
#laŋaw#,#laŋaw#
#lipas#,#lipas#
#lekuʔ#,#lukuʔ#
#manuk#,#manuk#
#ɲawɲaw#,#nawnaw#
#ni#,#ni#
#pa#,#pa#
#pakpak#,#pakpak#
#paheku#,#paku#
#pantuk#,#pantuk#
#patuk#,#pantuk#
#paŋa#,#paŋa#
#paen#,#paʔun#
#pidʒpidʒ#,#pidpid#
#pikpik#,#pikpik#
#pidʒax#,#pila#
#pitu#,#pitu#
#piak#,#pijak#
#pukpuk#,#pukpuk#
#peceʔ#,#pusaʔ#
#putun#,#putul#
#palu#,#paluʔ#
#panaʔ#,#panaʔ#
#paʔa#,#paʔa#
#pikuʔ#,#pikuʔ#
#piliʔ#,#piliʔ#
#pipi#,#pipi#
#puki#,#puki#
#pulu#,#pulu#
#punaj#,#punaj#
#sa#,#sa#
#sabsab#,#sabsab#
#saksak#,#saksak#
#sapaj#,#sampaj#
#saŋedaj#,#sandaj#
#saʔsaʔ#,#saʔsaʔ#
#si#,#si#
#sipsip#,#sipsip#
#seksek#,#suksuk#
#suksuk#,#suksuk#
#sukud#,#suŋkud#
#seŋseŋ#,#suŋsuŋ#
#sabaj#,#sabaj#
#saleŋ#,#saluŋ#
#sapaʔ#,#sapaʔ#
#sikux#,#siku#
#sipit#,#sipit#
#sipiŋ#,#sipiŋ#
#susu#,#susu#
#taktak#,#taktak#
#taliuk#,#talijuk#
#taʔan#,#taʔan#
#tik#,#tik#
#tebteb#,#tubtub#
#tebek#,#tubuk#
#tuktuk#,#tuktuk#
#tuku#,#tuku#
#telu#,#tulu#
#talaw#,#talaw#
#tapis#,#tapis#
#tapis#,#tapis#
#tapus#,#tapus#
#tata#,#tata#
#tubah#,#tuba#
#tukud#,#tukud#
#tuduʔ#,#tuluʔ#
#tusuk#,#tusuk#
#ʔudaŋ#,#ulaŋ#
#ʔumah#,#uma#
#ʔemʔem#,#umʔum#
#enem#,#unum#
#ʔupuŋ#,#upuŋ#
#esa#,#usa#
#ʔuaj#,#uwaj#
#ua#,#wa#
#wakwak#,#wakwak#
#walu#,#walu#
#ʔalad#,#alad#
#ʔaɲud#,#anud#
#ʔiut#,#iut#
#idʒan#,#ubus#
#ʔudʒiŋ#,#uliŋ#
#ʔuluh#,#ulu#
#ʔuledʒ#,#ulud#
#ʔumaŋ#,#umaŋ#
#ŋilu#,#ŋilu#
#ŋaŋa#,#ŋaŋa#
#ŋaŋa#,#ŋaŋa#
#ŋipen#,#ŋipun#
