input,output
#ʔabu#,#abo#
#amax#,#ama#
#ʔanibuŋ#,#anibuŋ#
#ʔanup#,#anup#
#ʔapid#,#apid#
#apu#,#apo#
#ʔasawa#,#asawa#
#au#,#aw#
#ʔaŋʔaŋ#,#aŋaŋ#
#baseʔ#,#basa#
#batux#,#bato#
#bahi#,#bai#
#bedʒbedʒ#,#bedbed#
#bekbek#,#bekbek#
#betak#,#betak#
#buaʔ#,#boa#
#buʔaja#,#buaja#
#bahi#,#bai#
#baɲaw#,#banaw#
#bilaŋ#,#bilaŋ#
#buhet#,#buet#
#buŋa#,#buŋa#
#dekep#,#dekep#
#daki#,#daki#
#daja#,#daja#
#dilaʔ#,#dila#
#ʔemʔem#,#emʔem#
#enem#,#enem#
#esa#,#esa#
#ina#,#ina#
#ʔipiŋ#,#ipiŋ#
#kak#,#kak#
#katawa#,#katawwa#
#kaen#,#kaen#
#kaŋkaŋ#,#kaŋkaŋ#
#keŋkeŋ#,#keŋkeŋ#
#kuŋkuŋ#,#koŋkoŋ#
#kukuŋ#,#koŋkoŋ#
#kuŋkuŋ#,#koŋkoŋ#
#kuaw#,#kuao#
#kabit#,#kabit#
#kakak#,#kakak#
#kawit#,#kawit#
#lima#,#lima#
#laŋaw#,#laŋew#
#manuk#,#manok#
#mesmes#,#mesmes#
#nemnem#,#nemnem#
#pariuk#,#paliok#
#pacek#,#pasek#
#paŋa#,#paŋa#
#pespes#,#pespes#
#pikpik#,#pikpik#
#pitu#,#pito#
#piuk#,#piok#
#padʒaj#,#paɡej#
#pasek#,#pasek#
#sedʒep#,#seɡep#
#si#,#si#
#sipsip#,#sipsip#
#saleŋ#,#saleŋ#
#sikux#,#siko#
#sipit#,#sipit#
#tebteb#,#tebteb#
#tebek#,#tebek#
#telu#,#tulo#
#tubah#,#tuba#
#tukud#,#tukud#
#ʔudaŋ#,#udaŋ#
#ʔumah#,#uma#
#ʔuaj#,#uej#
#wakwak#,#wakwak#
#walu#,#wao#
#witiwit#,#witiwit#
#wiŋawiŋ#,#wiŋawiŋ#
#ʔaɲud#,#anud#
#amax#,#ama#
#asu#,#aso#
#ʔidus#,#idus#
#ina#,#ina#
#ʔipit#,#ipit#
#ulaw#,#ulaw#
#utaʔ#,#uta#
#ŋabŋab#,#ŋabŋab#
#ŋadʒan#,#ŋadan#
