input,output
#abat#,#abat#
#anad#,#anad#
#awaj#,#awaj#
#balat#,#baːt#
#diʔ#,#diʔ#
#dulaw#,#dulaw#
#ɡidɡid#,#ɡidɡid#
#ɡulamaj#,#ɡulamaj#
#ɡulis#,#ɡulis#
#hubad#,#hubad#
#hulas#,#hulas#
#ikut#,#ikut#
#ʔiduʔ#,#iruʔ#
#kabaŋ#,#kabaŋ#
#kabelit#,#kablit#
#kablit#,#kablit#
#keles#,#kullus#
#kunuʔ#,#kunuʔ#
#lanes#,#lanus#
#lapat#,#lapat#
#lataɡ#,#lataɡ#
#lajuɡ#,#lajuɡ#
#adajuʔ#,#lajuʔ#
#libat#,#libat#
#likup#,#likup#
#lubid#,#lubid#
#lupajpaj#,#lupaj#
#lupis#,#lupis#
#lesles#,#luslus#
#lujluj#,#lujluj#
#minsan#,#minsan#
#paɡas#,#paɡas#
#pasuʔ#,#pasuʔ#
#piseŋi#,#pisŋi#
#pisŋi#,#pisŋi#
#piseŋi#,#pisni#
#pisŋi#,#pisni#
#pudpud#,#pudpud#
#puɡad#,#puɡad#
#puɡus#,#puɡus#
#pukul#,#pukul#
#sabelaj#,#sablaj#
#sablaj#,#sablaj#
#saŋkap#,#sakap#
#siki#,#siki#
#sipiʔ#,#sipiʔ#
#siam#,#sijam#
#siŋal#,#siŋal#
#siŋaw#,#siŋaw#
#suka#,#suka#
#sukut#,#sukut#
#suntuk#,#suntuk#
#suput#,#suput#
#sujsuj#,#sujsuj#
#tabun#,#tabun#
#takelaʔ#,#taklaʔ#
#taklaʔ#,#taklaʔ#
#tampipiʔ#,#tampipiʔ#
#tanud#,#tanud#
#taŋaʔ#,#taŋaʔ#
#taʔ#,#taʔ#
#tebel#,#tubul#
#tulduʔ#,#tudluʔ#
#tunaw#,#tunaw#
#tutuj#,#tutuj#
#tujuʔ#,#tujuʔ#
#uɡbus#,#uɡbus#
#uɡtu#,#uɡtu#
#umaw#,#umaw#
#upaw#,#upaw#
#jakal#,#jakal#
#apel#,#apul#
