input,output
#tabu#,#abu#
#tape#,#afe#
#tapuni#,#afuni#
#tawasi#,#akʷasi#
#karak#,#ala#
#taraɡau#,#alaɡau#
#tali#,#ali#
#talos#,#alo#
#tanoʔ#,#ano#
#bpala#,#bala#
#ala#,#bala#
#bpala#,#bala#
#ala#,#bala#
#baraŋ#,#bala#
#basu#,#basu#
#bebe#,#bebe#
#piras#,#bila#
#binam#,#bina#
#puaʔ#,#bua#
#buaʔ#,#bua#
#bubu#,#bubu#
#bubu#,#bubu#
#buliʔ#,#buli#
#burit#,#buli#
#bulos#,#bulo#
#busa#,#buta#
#buu#,#buu#
#droŋan#,#doŋa#
#papi#,#fafi#
#pale#,#fale#
#panek#,#fane#
#panua#,#fanua#
#pakum#,#faʔu#
#bekas#,#feʔa#
#pilat#,#fila#
#pilul#,#filu#
#pica#,#fita#
#pisak#,#fita#
#pokaʔ#,#foɡa#
#polos#,#folo#
#ponuʔ#,#fonu#
#poɲu#,#fonu#
#puat#,#fua#
#puʔaja#,#fuala#
#pupus#,#fufu#
#buburu#,#fufulu#
#pulan#,#fula#
#punuʔ#,#funu#
#pusa#,#futa#
#kanam#,#ɡana#
#pakuŋ#,#haʔu#
#iput#,#ifu#
#wanse#,#kwate#
#wase#,#kwate#
#ʔatita#,#laia#
#ralic#,#lali#
#ʔatop#,#lao#
#acan#,#lata#
#ʔasam#,#lata#
#ʔase#,#late#
#ʔatun#,#lau#
#ʔatu#,#lau#
#laŋo#,#laŋo#
#lisa#,#lita#
#rodrom#,#loɡo#
#rua#,#lua#
#mate#,#mae#
#mai#,#mai#
#maʔati#,#mai#
#mwaloʔ#,#malo#
#mamin#,#mami#
#manuk#,#manu#
#masakit#,#mataʔi#
#matakut#,#maʔu#
#mamis#,#memi#
#misi#,#misi#
#ane#,#nale#
#namo#,#namo#
#ɲao#,#nao#
#naku#,#nau#
#naɡo#,#naʔo#
#nipon#,#nifo#
#ʔodaʔ#,#oda#
#ona#,#ona#
#ʔone#,#one#
#onom#,#ono#
#sipo#,#sifo#
#sua#,#sua#
#sabakap#,#tabaʔa#
#saʔit#,#tai#
#dʒalan#,#tala#
#sariŋ#,#tali#
#sake#,#taʔe#
#solos#,#tolo#
#sou#,#tou#
#tubu#,#ubu#
#ʔuraŋ#,#ula#
#ʔusur#,#usu#
#ʔusan#,#uta#
#mwata#,#waa#
#ŋeŋe#,#ŋeŋe#
#kaju#,#ʔai#
#kanawe#,#ʔanakwe#
#kasupe#,#ʔasufe#
#kodʒom#,#ʔoto#
#kuca#,#ʔuutaa#
