input,output
#ʔabuk#,#aboːʔ#
#ampun#,#ampoːn#
#apuŋ#,#ampoːŋ#
#anak#,#anɨʔ#
#hapuj#,#apuj#
#apuŋ#,#apoːŋ#
#hasaʔ#,#asah#
#atas#,#ateuəh#
#hawak#,#awaʔ#
#haŋin#,#aŋen#
#baliw#,#baluj#
#balik#,#baleʔ#
#baŋbaŋ#,#bambaŋ#
#baŋbaŋ#,#baŋbaŋ#
#bara#,#bara#
#baraŋ#,#baraŋ#
#baseʔ#,#basah#
#batu#,#bateə#
#baŋun#,#baŋon#
#bekaʔ#,#beukah#
#bekas#,#beukaih#
#bena#,#beuna#
#bener#,#beuna#
#beŋis#,#beuŋeh#
#bilik#,#bileʔ#
#biŋkuk#,#biŋkoːʔ#
#beli#,#bloə#
#bubuŋ#,#buboːŋ#
#busbus#,#buih#
#buka#,#buka#
#bulan#,#buleuən#
#bulu#,#buleə#
#buntuʔ#,#buntoʔ#
#buta#,#buta#
#butuʔ#,#butoːh#
#buhat#,#buət#
#buɲi#,#buɲoe#
#buŋkas#,#buŋkaih#
#bukas#,#buŋkaih#
#buŋkuk#,#buŋkoʔ#
#buŋaŋ#,#buŋoŋ#
#buaʔ#,#boh#
#datu#,#datu#
#datu#,#datoʔ#
#datu#,#toʔ#
#duha#,#dua#
#ɡatel#,#ɡataj#
#ʔanitu#,#hantu#
#ʔimpun#,#himpon#
#ʔipun#,#himpon#
#idʒuŋ#,#idoŋ#
#ʔiris#,#ireh#
#iriŋ#,#ireŋ#
#isud#,#isot#
#kahiw#,#kajeə#
#kulat#,#kulat#
#kulit#,#kulet#
#laki#,#lakoə#
#laledʒ#,#lalat#
#laŋkaʔ#,#laŋkah#
#dilaʔ#,#lidah#
#dilaʔ#,#dilah#
#lulun#,#luloːn#
#lebiʔ#,#lɨbeh#
#manuk#,#manoʔ#
#mata#,#mata#
#ʔanibuŋ#,#niboːŋ#
#nues#,#noh#
#paɡer#,#paɡeuə#
#palaŋ#,#palaŋ#
#paladʒ#,#paleuət#
#paliŋ#,#paleŋ#
#palu#,#palu#
#panaw#,#paneə#
#papan#,#papeuən#
#pasaŋ#,#pasaŋ#
#puket#,#pukat#
#pusedʒ#,#pusat#
#putiʔ#,#puteh#
#sakit#,#saket#
#salaʔ#,#salah#
#sumaŋed#,#seumaŋat#
#suluʔ#,#suloːh#
#sumpit#,#sumpet#
#talih#,#taloe#
#taneʔ#,#tanɔh#
#taban#,#tawan#
#taʔu#,#thɛə#
#teka#,#təka#
